"city",state_id,county_name,lat,lng,timezone,zips
"Minneapolis",MN,Hennepin,44.9635,-93.2678,America/Chicago,55418
"Minneapolis",MN,Hennepin,44.9635,-93.2678,America/Chicago,55419
"Minneapolis",MN,Hennepin,44.9635,-93.2678,America/Chicago,55410
"Minneapolis",MN,Hennepin,44.9635,-93.2678,America/Chicago,55411
"Minneapolis",MN,Hennepin,44.9635,-93.2678,America/Chicago,55412
"Minneapolis",MN,Hennepin,44.9635,-93.2678,America/Chicago,55413
"Minneapolis",MN,Hennepin,44.9635,-93.2678,America/Chicago,55414
"Minneapolis",MN,Hennepin,44.9635,-93.2678,America/Chicago,55415
"Minneapolis",MN,Hennepin,44.9635,-93.2678,America/Chicago,55416
"Minneapolis",MN,Hennepin,44.9635,-93.2678,America/Chicago,55417
"Minneapolis",MN,Hennepin,44.9635,-93.2678,America/Chicago,55440
"Minneapolis",MN,Hennepin,44.9635,-93.2678,America/Chicago,55458
"Minneapolis",MN,Hennepin,44.9635,-93.2678,America/Chicago,55459
"Minneapolis",MN,Hennepin,44.9635,-93.2678,America/Chicago,55460
"Minneapolis",MN,Hennepin,44.9635,-93.2678,America/Chicago,55467
"Minneapolis",MN,Hennepin,44.9635,-93.2678,America/Chicago,55470
"Minneapolis",MN,Hennepin,44.9635,-93.2678,America/Chicago,55472
"Minneapolis",MN,Hennepin,44.9635,-93.2678,America/Chicago,55474
"Minneapolis",MN,Hennepin,44.9635,-93.2678,America/Chicago,55478
"Minneapolis",MN,Hennepin,44.9635,-93.2678,America/Chicago,55479
"Minneapolis",MN,Hennepin,44.9635,-93.2678,America/Chicago,55480
"Minneapolis",MN,Hennepin,44.9635,-93.2678,America/Chicago,55483
"Minneapolis",MN,Hennepin,44.9635,-93.2678,America/Chicago,55484
"Minneapolis",MN,Hennepin,44.9635,-93.2678,America/Chicago,55485
"Minneapolis",MN,Hennepin,44.9635,-93.2678,America/Chicago,55486
"Minneapolis",MN,Hennepin,44.9635,-93.2678,America/Chicago,55487
"Minneapolis",MN,Hennepin,44.9635,-93.2678,America/Chicago,55488
"Tampa",FL,Hillsborough,27.9942,-82.4451,America/New_York,33637
"Tampa",FL,Hillsborough,27.9942,-82.4451,America/New_York,33629
"Tampa",FL,Hillsborough,27.9942,-82.4451,America/New_York,33621
"Tampa",FL,Hillsborough,27.9942,-82.4451,America/New_York,33620
"Tampa",FL,Hillsborough,27.9942,-82.4451,America/New_York,33619
"Tampa",FL,Hillsborough,27.9942,-82.4451,America/New_York,33616
"Tampa",FL,Hillsborough,27.9942,-82.4451,America/New_York,33613
"Tampa",FL,Hillsborough,27.9942,-82.4451,America/New_York,33610
"Tampa",FL,Hillsborough,27.9942,-82.4451,America/New_York,33617
"Tampa",FL,Hillsborough,27.9942,-82.4451,America/New_York,33614
"Tampa",FL,Hillsborough,27.9942,-82.4451,America/New_York,33611
"Tampa",FL,Hillsborough,27.9942,-82.4451,America/New_York,33612
"Tampa",FL,Hillsborough,27.9942,-82.4451,America/New_York,33605
"Tampa",FL,Hillsborough,27.9942,-82.4451,America/New_York,33603
"Tampa",FL,Hillsborough,27.9942,-82.4451,America/New_York,33647
"Tampa",FL,Hillsborough,27.9942,-82.4451,America/New_York,33609
"Tampa",FL,Hillsborough,27.9942,-82.4451,America/New_York,33604
"Tampa",FL,Hillsborough,27.9942,-82.4451,America/New_York,33607
"Tampa",FL,Hillsborough,27.9942,-82.4451,America/New_York,33606
"Tampa",FL,Hillsborough,27.9942,-82.4451,America/New_York,33602
"Tampa",FL,Hillsborough,27.9942,-82.4451,America/New_York,33608
"Tampa",FL,Hillsborough,27.9942,-82.4451,America/New_York,33622
"Tampa",FL,Hillsborough,27.9942,-82.4451,America/New_York,33623
"Tampa",FL,Hillsborough,27.9942,-82.4451,America/New_York,33630
"Tampa",FL,Hillsborough,27.9942,-82.4451,America/New_York,33631
"Tampa",FL,Hillsborough,27.9942,-82.4451,America/New_York,33633
"Tampa",FL,Hillsborough,27.9942,-82.4451,America/New_York,33646
"Tampa",FL,Hillsborough,27.9942,-82.4451,America/New_York,33650
"Tampa",FL,Hillsborough,27.9942,-82.4451,America/New_York,33655
"Tampa",FL,Hillsborough,27.9942,-82.4451,America/New_York,33663
"Tampa",FL,Hillsborough,27.9942,-82.4451,America/New_York,33664
"Tampa",FL,Hillsborough,27.9942,-82.4451,America/New_York,33672
"Tampa",FL,Hillsborough,27.9942,-82.4451,America/New_York,33673
"Tampa",FL,Hillsborough,27.9942,-82.4451,America/New_York,33674
"Tampa",FL,Hillsborough,27.9942,-82.4451,America/New_York,33677
"Tampa",FL,Hillsborough,27.9942,-82.4451,America/New_York,33679
"Tampa",FL,Hillsborough,27.9942,-82.4451,America/New_York,33681
"Tampa",FL,Hillsborough,27.9942,-82.4451,America/New_York,33684
"Tampa",FL,Hillsborough,27.9942,-82.4451,America/New_York,33686
"Tampa",FL,Hillsborough,27.9942,-82.4451,America/New_York,33689
"Denver",CO,Denver,39.7621,-104.8759,America/Denver,80264
"Denver",CO,Denver,39.7621,-104.8759,America/Denver,80230
"Denver",CO,Denver,39.7621,-104.8759,America/Denver,80231
"Denver",CO,Denver,39.7621,-104.8759,America/Denver,80236
"Denver",CO,Denver,39.7621,-104.8759,America/Denver,80237
"Denver",CO,Denver,39.7621,-104.8759,America/Denver,80235
"Denver",CO,Denver,39.7621,-104.8759,America/Denver,80238
"Denver",CO,Denver,39.7621,-104.8759,America/Denver,80239
"Denver",CO,Denver,39.7621,-104.8759,America/Denver,80123
"Denver",CO,Denver,39.7621,-104.8759,America/Denver,80249
"Denver",CO,Denver,39.7621,-104.8759,America/Denver,80247
"Denver",CO,Denver,39.7621,-104.8759,America/Denver,80246
"Denver",CO,Denver,39.7621,-104.8759,America/Denver,80290
"Denver",CO,Denver,39.7621,-104.8759,America/Denver,80293
"Denver",CO,Denver,39.7621,-104.8759,America/Denver,80294
"Denver",CO,Denver,39.7621,-104.8759,America/Denver,80218
"Denver",CO,Denver,39.7621,-104.8759,America/Denver,80219
"Denver",CO,Denver,39.7621,-104.8759,America/Denver,80210
"Denver",CO,Denver,39.7621,-104.8759,America/Denver,80211
"Denver",CO,Denver,39.7621,-104.8759,America/Denver,80212
"Denver",CO,Denver,39.7621,-104.8759,America/Denver,80216
"Denver",CO,Denver,39.7621,-104.8759,America/Denver,80221
"Denver",CO,Denver,39.7621,-104.8759,America/Denver,80220
"Denver",CO,Denver,39.7621,-104.8759,America/Denver,80223
"Denver",CO,Denver,39.7621,-104.8759,America/Denver,80222
"Denver",CO,Denver,39.7621,-104.8759,America/Denver,80224
"Denver",CO,Denver,39.7621,-104.8759,America/Denver,80227
"Denver",CO,Denver,39.7621,-104.8759,America/Denver,80209
"Denver",CO,Denver,39.7621,-104.8759,America/Denver,80207
"Denver",CO,Denver,39.7621,-104.8759,America/Denver,80206
"Denver",CO,Denver,39.7621,-104.8759,America/Denver,80205
"Denver",CO,Denver,39.7621,-104.8759,America/Denver,80204
"Denver",CO,Denver,39.7621,-104.8759,America/Denver,80202
"Denver",CO,Denver,39.7621,-104.8759,America/Denver,80014
"Denver",CO,Denver,39.7621,-104.8759,America/Denver,80203
"Denver",CO,Denver,39.7621,-104.8759,America/Denver,80208
"Denver",CO,Denver,39.7621,-104.8759,America/Denver,80217
"Denver",CO,Denver,39.7621,-104.8759,America/Denver,80243
"Denver",CO,Denver,39.7621,-104.8759,America/Denver,80244
"Denver",CO,Denver,39.7621,-104.8759,America/Denver,80248
"Denver",CO,Denver,39.7621,-104.8759,America/Denver,80250
"Denver",CO,Denver,39.7621,-104.8759,America/Denver,80256
"Denver",CO,Denver,39.7621,-104.8759,America/Denver,80257
"Denver",CO,Denver,39.7621,-104.8759,America/Denver,80259
"Denver",CO,Denver,39.7621,-104.8759,America/Denver,80261
"Denver",CO,Denver,39.7621,-104.8759,America/Denver,80262
"Denver",CO,Denver,39.7621,-104.8759,America/Denver,80265
"Denver",CO,Denver,39.7621,-104.8759,America/Denver,80266
"Denver",CO,Denver,39.7621,-104.8759,America/Denver,80271
"Denver",CO,Denver,39.7621,-104.8759,America/Denver,80273
"Denver",CO,Denver,39.7621,-104.8759,America/Denver,80274
"Denver",CO,Denver,39.7621,-104.8759,America/Denver,80281
"Denver",CO,Denver,39.7621,-104.8759,America/Denver,80291
"Denver",CO,Denver,39.7621,-104.8759,America/Denver,80299
"Brooklyn",NY,Kings,40.6501,-73.9496,America/New_York,11212
"Brooklyn",NY,Kings,40.6501,-73.9496,America/New_York,11213
"Brooklyn",NY,Kings,40.6501,-73.9496,America/New_York,11216
"Brooklyn",NY,Kings,40.6501,-73.9496,America/New_York,11233
"Brooklyn",NY,Kings,40.6501,-73.9496,America/New_York,11238
"Brooklyn",NY,Kings,40.6501,-73.9496,America/New_York,11209
"Brooklyn",NY,Kings,40.6501,-73.9496,America/New_York,11214
"Brooklyn",NY,Kings,40.6501,-73.9496,America/New_York,11228
"Brooklyn",NY,Kings,40.6501,-73.9496,America/New_York,11204
"Brooklyn",NY,Kings,40.6501,-73.9496,America/New_York,11218
"Brooklyn",NY,Kings,40.6501,-73.9496,America/New_York,11219
"Brooklyn",NY,Kings,40.6501,-73.9496,America/New_York,11230
"Brooklyn",NY,Kings,40.6501,-73.9496,America/New_York,11234
"Brooklyn",NY,Kings,40.6501,-73.9496,America/New_York,11236
"Brooklyn",NY,Kings,40.6501,-73.9496,America/New_York,11239
"Brooklyn",NY,Kings,40.6501,-73.9496,America/New_York,11223
"Brooklyn",NY,Kings,40.6501,-73.9496,America/New_York,11224
"Brooklyn",NY,Kings,40.6501,-73.9496,America/New_York,11229
"Brooklyn",NY,Kings,40.6501,-73.9496,America/New_York,11235
"Brooklyn",NY,Kings,40.6501,-73.9496,America/New_York,11201
"Brooklyn",NY,Kings,40.6501,-73.9496,America/New_York,11205
"Brooklyn",NY,Kings,40.6501,-73.9496,America/New_York,11215
"Brooklyn",NY,Kings,40.6501,-73.9496,America/New_York,11217
"Brooklyn",NY,Kings,40.6501,-73.9496,America/New_York,11231
"Brooklyn",NY,Kings,40.6501,-73.9496,America/New_York,11203
"Brooklyn",NY,Kings,40.6501,-73.9496,America/New_York,11210
"Brooklyn",NY,Kings,40.6501,-73.9496,America/New_York,11225
"Brooklyn",NY,Kings,40.6501,-73.9496,America/New_York,11226
"Brooklyn",NY,Kings,40.6501,-73.9496,America/New_York,11207
"Brooklyn",NY,Kings,40.6501,-73.9496,America/New_York,11208
"Brooklyn",NY,Kings,40.6501,-73.9496,America/New_York,11211
"Brooklyn",NY,Kings,40.6501,-73.9496,America/New_York,11222
"Brooklyn",NY,Kings,40.6501,-73.9496,America/New_York,11220
"Brooklyn",NY,Kings,40.6501,-73.9496,America/New_York,11232
"Brooklyn",NY,Kings,40.6501,-73.9496,America/New_York,11206
"Brooklyn",NY,Kings,40.6501,-73.9496,America/New_York,11221
"Brooklyn",NY,Kings,40.6501,-73.9496,America/New_York,11237
"Queens",NY,Queens,40.7498,-73.7976,America/New_York,11361
"Queens",NY,Queens,40.7498,-73.7976,America/New_York,11362
"Queens",NY,Queens,40.7498,-73.7976,America/New_York,11363
"Queens",NY,Queens,40.7498,-73.7976,America/New_York,11364
"Queens",NY,Queens,40.7498,-73.7976,America/New_York,11354
"Queens",NY,Queens,40.7498,-73.7976,America/New_York,11355
"Queens",NY,Queens,40.7498,-73.7976,America/New_York,11356
"Queens",NY,Queens,40.7498,-73.7976,America/New_York,11357
"Queens",NY,Queens,40.7498,-73.7976,America/New_York,11358
"Queens",NY,Queens,40.7498,-73.7976,America/New_York,11359
"Queens",NY,Queens,40.7498,-73.7976,America/New_York,11360
"Queens",NY,Queens,40.7498,-73.7976,America/New_York,11365
"Queens",NY,Queens,40.7498,-73.7976,America/New_York,11366
"Queens",NY,Queens,40.7498,-73.7976,America/New_York,11367
"Queens",NY,Queens,40.7498,-73.7976,America/New_York,11412
"Queens",NY,Queens,40.7498,-73.7976,America/New_York,11423
"Queens",NY,Queens,40.7498,-73.7976,America/New_York,11432
"Queens",NY,Queens,40.7498,-73.7976,America/New_York,11433
"Queens",NY,Queens,40.7498,-73.7976,America/New_York,11434
"Queens",NY,Queens,40.7498,-73.7976,America/New_York,11435
"Queens",NY,Queens,40.7498,-73.7976,America/New_York,11436
"Queens",NY,Queens,40.7498,-73.7976,America/New_York,11101
"Queens",NY,Queens,40.7498,-73.7976,America/New_York,11102
"Queens",NY,Queens,40.7498,-73.7976,America/New_York,11103
"Queens",NY,Queens,40.7498,-73.7976,America/New_York,11104
"Queens",NY,Queens,40.7498,-73.7976,America/New_York,11105
"Queens",NY,Queens,40.7498,-73.7976,America/New_York,11106
"Queens",NY,Queens,40.7498,-73.7976,America/New_York,11374
"Queens",NY,Queens,40.7498,-73.7976,America/New_York,11375
"Queens",NY,Queens,40.7498,-73.7976,America/New_York,11379
"Queens",NY,Queens,40.7498,-73.7976,America/New_York,11385
"Queens",NY,Queens,40.7498,-73.7976,America/New_York,11691
"Queens",NY,Queens,40.7498,-73.7976,America/New_York,11692
"Queens",NY,Queens,40.7498,-73.7976,America/New_York,11693
"Queens",NY,Queens,40.7498,-73.7976,America/New_York,11694
"Queens",NY,Queens,40.7498,-73.7976,America/New_York,11695
"Queens",NY,Queens,40.7498,-73.7976,America/New_York,11697
"Queens",NY,Queens,40.7498,-73.7976,America/New_York,11004
"Queens",NY,Queens,40.7498,-73.7976,America/New_York,11005
"Queens",NY,Queens,40.7498,-73.7976,America/New_York,11411
"Queens",NY,Queens,40.7498,-73.7976,America/New_York,11413
"Queens",NY,Queens,40.7498,-73.7976,America/New_York,11422
"Queens",NY,Queens,40.7498,-73.7976,America/New_York,11426
"Queens",NY,Queens,40.7498,-73.7976,America/New_York,11427
"Queens",NY,Queens,40.7498,-73.7976,America/New_York,11428
"Queens",NY,Queens,40.7498,-73.7976,America/New_York,11429
"Queens",NY,Queens,40.7498,-73.7976,America/New_York,11414
"Queens",NY,Queens,40.7498,-73.7976,America/New_York,11415
"Queens",NY,Queens,40.7498,-73.7976,America/New_York,11416
"Queens",NY,Queens,40.7498,-73.7976,America/New_York,11417
"Queens",NY,Queens,40.7498,-73.7976,America/New_York,11418
"Queens",NY,Queens,40.7498,-73.7976,America/New_York,11419
"Queens",NY,Queens,40.7498,-73.7976,America/New_York,11420
"Queens",NY,Queens,40.7498,-73.7976,America/New_York,11421
"Queens",NY,Queens,40.7498,-73.7976,America/New_York,11368
"Queens",NY,Queens,40.7498,-73.7976,America/New_York,11369
"Queens",NY,Queens,40.7498,-73.7976,America/New_York,11370
"Queens",NY,Queens,40.7498,-73.7976,America/New_York,11372
"Queens",NY,Queens,40.7498,-73.7976,America/New_York,11373
"Queens",NY,Queens,40.7498,-73.7976,America/New_York,11377
"Queens",NY,Queens,40.7498,-73.7976,America/New_York,11378
"Riverside",CA,Riverside,33.9381,-117.3948,America/Los_Angeles,92508
"Riverside",CA,Riverside,33.9381,-117.3948,America/Los_Angeles,92503
"Riverside",CA,Riverside,33.9381,-117.3948,America/Los_Angeles,92501
"Riverside",CA,Riverside,33.9381,-117.3948,America/Los_Angeles,92505
"Riverside",CA,Riverside,33.9381,-117.3948,America/Los_Angeles,92504
"Riverside",CA,Riverside,33.9381,-117.3948,America/Los_Angeles,92507
"Riverside",CA,Riverside,33.9381,-117.3948,America/Los_Angeles,92506
"Riverside",CA,Riverside,33.9381,-117.3948,America/Los_Angeles,92502
"Riverside",CA,Riverside,33.9381,-117.3948,America/Los_Angeles,92513
"Riverside",CA,Riverside,33.9381,-117.3948,America/Los_Angeles,92514
"Riverside",CA,Riverside,33.9381,-117.3948,America/Los_Angeles,92516
"Riverside",CA,Riverside,33.9381,-117.3948,America/Los_Angeles,92517
"Riverside",CA,Riverside,33.9381,-117.3948,America/Los_Angeles,92521
"Riverside",CA,Riverside,33.9381,-117.3948,America/Los_Angeles,92522
"Baltimore",MD,Baltimore,39.3051,-76.6144,America/New_York,21218
"Baltimore",MD,Baltimore,39.3051,-76.6144,America/New_York,21211
"Baltimore",MD,Baltimore,39.3051,-76.6144,America/New_York,21210
"Baltimore",MD,Baltimore,39.3051,-76.6144,America/New_York,21213
"Baltimore",MD,Baltimore,39.3051,-76.6144,America/New_York,21212
"Baltimore",MD,Baltimore,39.3051,-76.6144,America/New_York,21215
"Baltimore",MD,Baltimore,39.3051,-76.6144,America/New_York,21214
"Baltimore",MD,Baltimore,39.3051,-76.6144,America/New_York,21217
"Baltimore",MD,Baltimore,39.3051,-76.6144,America/New_York,21216
"Baltimore",MD,Baltimore,39.3051,-76.6144,America/New_York,21231
"Baltimore",MD,Baltimore,39.3051,-76.6144,America/New_York,21230
"Baltimore",MD,Baltimore,39.3051,-76.6144,America/New_York,21239
"Baltimore",MD,Baltimore,39.3051,-76.6144,America/New_York,21251
"Baltimore",MD,Baltimore,39.3051,-76.6144,America/New_York,21209
"Baltimore",MD,Baltimore,39.3051,-76.6144,America/New_York,21202
"Baltimore",MD,Baltimore,39.3051,-76.6144,America/New_York,21206
"Baltimore",MD,Baltimore,39.3051,-76.6144,America/New_York,21207
"Baltimore",MD,Baltimore,39.3051,-76.6144,America/New_York,21205
"Baltimore",MD,Baltimore,39.3051,-76.6144,America/New_York,21226
"Baltimore",MD,Baltimore,39.3051,-76.6144,America/New_York,21201
"Baltimore",MD,Baltimore,39.3051,-76.6144,America/New_York,21223
"Baltimore",MD,Baltimore,39.3051,-76.6144,America/New_York,21224
"Baltimore",MD,Baltimore,39.3051,-76.6144,America/New_York,21225
"Baltimore",MD,Baltimore,39.3051,-76.6144,America/New_York,21229
"Baltimore",MD,Baltimore,39.3051,-76.6144,America/New_York,21203
"Baltimore",MD,Baltimore,39.3051,-76.6144,America/New_York,21233
"Baltimore",MD,Baltimore,39.3051,-76.6144,America/New_York,21263
"Baltimore",MD,Baltimore,39.3051,-76.6144,America/New_York,21264
"Baltimore",MD,Baltimore,39.3051,-76.6144,America/New_York,21270
"Baltimore",MD,Baltimore,39.3051,-76.6144,America/New_York,21273
"Baltimore",MD,Baltimore,39.3051,-76.6144,America/New_York,21275
"Baltimore",MD,Baltimore,39.3051,-76.6144,America/New_York,21278
"Baltimore",MD,Baltimore,39.3051,-76.6144,America/New_York,21279
"Baltimore",MD,Baltimore,39.3051,-76.6144,America/New_York,21281
"Baltimore",MD,Baltimore,39.3051,-76.6144,America/New_York,21287
"Baltimore",MD,Baltimore,39.3051,-76.6144,America/New_York,21290
"Baltimore",MD,Baltimore,39.3051,-76.6144,America/New_York,21297
"Baltimore",MD,Baltimore,39.3051,-76.6144,America/New_York,21298
"Las Vegas",NV,Clark,36.2333,-115.2654,America/Los_Angeles,89107
"Las Vegas",NV,Clark,36.2333,-115.2654,America/Los_Angeles,89106
"Las Vegas",NV,Clark,36.2333,-115.2654,America/Los_Angeles,89104
"Las Vegas",NV,Clark,36.2333,-115.2654,America/Los_Angeles,89102
"Las Vegas",NV,Clark,36.2333,-115.2654,America/Los_Angeles,89101
"Las Vegas",NV,Clark,36.2333,-115.2654,America/Los_Angeles,89108
"Las Vegas",NV,Clark,36.2333,-115.2654,America/Los_Angeles,89138
"Las Vegas",NV,Clark,36.2333,-115.2654,America/Los_Angeles,89130
"Las Vegas",NV,Clark,36.2333,-115.2654,America/Los_Angeles,89131
"Las Vegas",NV,Clark,36.2333,-115.2654,America/Los_Angeles,89134
"Las Vegas",NV,Clark,36.2333,-115.2654,America/Los_Angeles,89143
"Las Vegas",NV,Clark,36.2333,-115.2654,America/Los_Angeles,89146
"Las Vegas",NV,Clark,36.2333,-115.2654,America/Los_Angeles,89145
"Las Vegas",NV,Clark,36.2333,-115.2654,America/Los_Angeles,89144
"Las Vegas",NV,Clark,36.2333,-115.2654,America/Los_Angeles,89149
"Las Vegas",NV,Clark,36.2333,-115.2654,America/Los_Angeles,89124
"Las Vegas",NV,Clark,36.2333,-115.2654,America/Los_Angeles,89110
"Las Vegas",NV,Clark,36.2333,-115.2654,America/Los_Angeles,89117
"Las Vegas",NV,Clark,36.2333,-115.2654,America/Los_Angeles,89129
"Las Vegas",NV,Clark,36.2333,-115.2654,America/Los_Angeles,89128
"Las Vegas",NV,Clark,36.2333,-115.2654,America/Los_Angeles,88901
"Las Vegas",NV,Clark,36.2333,-115.2654,America/Los_Angeles,88905
"Las Vegas",NV,Clark,36.2333,-115.2654,America/Los_Angeles,89105
"Las Vegas",NV,Clark,36.2333,-115.2654,America/Los_Angeles,89114
"Las Vegas",NV,Clark,36.2333,-115.2654,America/Los_Angeles,89116
"Las Vegas",NV,Clark,36.2333,-115.2654,America/Los_Angeles,89125
"Las Vegas",NV,Clark,36.2333,-115.2654,America/Los_Angeles,89126
"Las Vegas",NV,Clark,36.2333,-115.2654,America/Los_Angeles,89127
"Las Vegas",NV,Clark,36.2333,-115.2654,America/Los_Angeles,89133
"Las Vegas",NV,Clark,36.2333,-115.2654,America/Los_Angeles,89136
"Las Vegas",NV,Clark,36.2333,-115.2654,America/Los_Angeles,89137
"Las Vegas",NV,Clark,36.2333,-115.2654,America/Los_Angeles,89140
"Las Vegas",NV,Clark,36.2333,-115.2654,America/Los_Angeles,89151
"Las Vegas",NV,Clark,36.2333,-115.2654,America/Los_Angeles,89152
"Las Vegas",NV,Clark,36.2333,-115.2654,America/Los_Angeles,89153
"Las Vegas",NV,Clark,36.2333,-115.2654,America/Los_Angeles,89155
"Las Vegas",NV,Clark,36.2333,-115.2654,America/Los_Angeles,89157
"Las Vegas",NV,Clark,36.2333,-115.2654,America/Los_Angeles,89158
"Las Vegas",NV,Clark,36.2333,-115.2654,America/Los_Angeles,89162
"Las Vegas",NV,Clark,36.2333,-115.2654,America/Los_Angeles,89163
"Las Vegas",NV,Clark,36.2333,-115.2654,America/Los_Angeles,89165
"Las Vegas",NV,Clark,36.2333,-115.2654,America/Los_Angeles,89173
"Las Vegas",NV,Clark,36.2333,-115.2654,America/Los_Angeles,89185
"Las Vegas",NV,Clark,36.2333,-115.2654,America/Los_Angeles,89195
"Portland",OR,Multnomah,45.5372,-122.6500,America/Los_Angeles,97227
"Portland",OR,Multnomah,45.5372,-122.6500,America/Los_Angeles,97221
"Portland",OR,Multnomah,45.5372,-122.6500,America/Los_Angeles,97220
"Portland",OR,Multnomah,45.5372,-122.6500,America/Los_Angeles,97229
"Portland",OR,Multnomah,45.5372,-122.6500,America/Los_Angeles,97203
"Portland",OR,Multnomah,45.5372,-122.6500,America/Los_Angeles,97202
"Portland",OR,Multnomah,45.5372,-122.6500,America/Los_Angeles,97201
"Portland",OR,Multnomah,45.5372,-122.6500,America/Los_Angeles,97206
"Portland",OR,Multnomah,45.5372,-122.6500,America/Los_Angeles,97205
"Portland",OR,Multnomah,45.5372,-122.6500,America/Los_Angeles,97204
"Portland",OR,Multnomah,45.5372,-122.6500,America/Los_Angeles,97209
"Portland",OR,Multnomah,45.5372,-122.6500,America/Los_Angeles,97208
"Portland",OR,Multnomah,45.5372,-122.6500,America/Los_Angeles,97266
"Portland",OR,Multnomah,45.5372,-122.6500,America/Los_Angeles,97218
"Portland",OR,Multnomah,45.5372,-122.6500,America/Los_Angeles,97236
"Portland",OR,Multnomah,45.5372,-122.6500,America/Los_Angeles,97232
"Portland",OR,Multnomah,45.5372,-122.6500,America/Los_Angeles,97233
"Portland",OR,Multnomah,45.5372,-122.6500,America/Los_Angeles,97230
"Portland",OR,Multnomah,45.5372,-122.6500,America/Los_Angeles,97239
"Portland",OR,Multnomah,45.5372,-122.6500,America/Los_Angeles,97219
"Portland",OR,Multnomah,45.5372,-122.6500,America/Los_Angeles,97214
"Portland",OR,Multnomah,45.5372,-122.6500,America/Los_Angeles,97215
"Portland",OR,Multnomah,45.5372,-122.6500,America/Los_Angeles,97216
"Portland",OR,Multnomah,45.5372,-122.6500,America/Los_Angeles,97217
"Portland",OR,Multnomah,45.5372,-122.6500,America/Los_Angeles,97210
"Portland",OR,Multnomah,45.5372,-122.6500,America/Los_Angeles,97211
"Portland",OR,Multnomah,45.5372,-122.6500,America/Los_Angeles,97212
"Portland",OR,Multnomah,45.5372,-122.6500,America/Los_Angeles,97213
"Portland",OR,Multnomah,45.5372,-122.6500,America/Los_Angeles,97207
"Portland",OR,Multnomah,45.5372,-122.6500,America/Los_Angeles,97228
"Portland",OR,Multnomah,45.5372,-122.6500,America/Los_Angeles,97238
"Portland",OR,Multnomah,45.5372,-122.6500,America/Los_Angeles,97240
"Portland",OR,Multnomah,45.5372,-122.6500,America/Los_Angeles,97242
"Portland",OR,Multnomah,45.5372,-122.6500,America/Los_Angeles,97250
"Portland",OR,Multnomah,45.5372,-122.6500,America/Los_Angeles,97251
"Portland",OR,Multnomah,45.5372,-122.6500,America/Los_Angeles,97252
"Portland",OR,Multnomah,45.5372,-122.6500,America/Los_Angeles,97253
"Portland",OR,Multnomah,45.5372,-122.6500,America/Los_Angeles,97254
"Portland",OR,Multnomah,45.5372,-122.6500,America/Los_Angeles,97256
"Portland",OR,Multnomah,45.5372,-122.6500,America/Los_Angeles,97258
"Portland",OR,Multnomah,45.5372,-122.6500,America/Los_Angeles,97280
"Portland",OR,Multnomah,45.5372,-122.6500,America/Los_Angeles,97282
"Portland",OR,Multnomah,45.5372,-122.6500,America/Los_Angeles,97283
"Portland",OR,Multnomah,45.5372,-122.6500,America/Los_Angeles,97286
"Portland",OR,Multnomah,45.5372,-122.6500,America/Los_Angeles,97290
"Portland",OR,Multnomah,45.5372,-122.6500,America/Los_Angeles,97291
"Portland",OR,Multnomah,45.5372,-122.6500,America/Los_Angeles,97292
"Portland",OR,Multnomah,45.5372,-122.6500,America/Los_Angeles,97293
"Portland",OR,Multnomah,45.5372,-122.6500,America/Los_Angeles,97294
"San Antonio",TX,Bexar,29.4658,-98.5253,America/Chicago,78112
"San Antonio",TX,Bexar,29.4658,-98.5253,America/Chicago,78259
"San Antonio",TX,Bexar,29.4658,-98.5253,America/Chicago,78258
"San Antonio",TX,Bexar,29.4658,-98.5253,America/Chicago,78252
"San Antonio",TX,Bexar,29.4658,-98.5253,America/Chicago,78251
"San Antonio",TX,Bexar,29.4658,-98.5253,America/Chicago,78250
"San Antonio",TX,Bexar,29.4658,-98.5253,America/Chicago,78257
"San Antonio",TX,Bexar,29.4658,-98.5253,America/Chicago,78256
"San Antonio",TX,Bexar,29.4658,-98.5253,America/Chicago,78255
"San Antonio",TX,Bexar,29.4658,-98.5253,America/Chicago,78254
"San Antonio",TX,Bexar,29.4658,-98.5253,America/Chicago,78208
"San Antonio",TX,Bexar,29.4658,-98.5253,America/Chicago,78201
"San Antonio",TX,Bexar,29.4658,-98.5253,America/Chicago,78202
"San Antonio",TX,Bexar,29.4658,-98.5253,America/Chicago,78203
"San Antonio",TX,Bexar,29.4658,-98.5253,America/Chicago,78204
"San Antonio",TX,Bexar,29.4658,-98.5253,America/Chicago,78205
"San Antonio",TX,Bexar,29.4658,-98.5253,America/Chicago,78207
"San Antonio",TX,Bexar,29.4658,-98.5253,America/Chicago,78245
"San Antonio",TX,Bexar,29.4658,-98.5253,America/Chicago,78231
"San Antonio",TX,Bexar,29.4658,-98.5253,America/Chicago,78230
"San Antonio",TX,Bexar,29.4658,-98.5253,America/Chicago,78233
"San Antonio",TX,Bexar,29.4658,-98.5253,America/Chicago,78232
"San Antonio",TX,Bexar,29.4658,-98.5253,America/Chicago,78235
"San Antonio",TX,Bexar,29.4658,-98.5253,America/Chicago,78234
"San Antonio",TX,Bexar,29.4658,-98.5253,America/Chicago,78237
"San Antonio",TX,Bexar,29.4658,-98.5253,America/Chicago,78239
"San Antonio",TX,Bexar,29.4658,-98.5253,America/Chicago,78238
"San Antonio",TX,Bexar,29.4658,-98.5253,America/Chicago,78209
"San Antonio",TX,Bexar,29.4658,-98.5253,America/Chicago,78109
