state,city,county,zipcode,latitude,longitude,major_airport,distance
FL,Tyndall AFB,Bay,32403,30.0856,-85.6075,"Tallahassee Regional Airport",125.6195
FL,Upper Grand Lagoon,Bay,32411,30.169,-85.7407,"Tallahassee Regional Airport",135.8832
FL,Lawtey,Bradford,32058,30.0484,-82.0725,"Jacksonville International Airport",61.8087
FL,Brooker,Bradford,32622,29.8877,-82.3327,"Jacksonville International Airport",91.5818
FL,Hampton,Bradford,32044,29.8643,-82.138,"Jacksonville International Airport",82.3173
FL,Starke,Bradford,32091,29.9474,-82.1129,"Jacksonville International Airport",73.2323
FL,Cocoa West,Brevard,32926,28.3595,-80.7712,"Orlando International Airport",53.1771
FL,Cocoa Beach,Brevard,32932,28.3326,-80.6274,"Orlando International Airport",67.5438
FL,Cocoa,Brevard,32926,28.382,-80.7674,"Orlando International Airport",53.2337
FL,Palm Shores,Brevard,32940,28.1918,-80.6593,"Orlando International Airport",68.871
FL,Indian Harbour Beach,Brevard,32937,28.153,-80.5976,"Orlando International Airport",76.1339
FL,Mims,Brevard,32754,28.6928,-80.8468,"Orlando Sanford International Airport",39.2437
FL,Indialantic,Brevard,32903,28.087,-80.57,"Orlando International Airport",81.7823
FL,Malabar,Brevard,32950,27.9885,-80.5781,"Orlando International Airport",86.7918
FL,Rockledge,Brevard,32956,28.3201,-80.732,"Orlando International Airport",57.7444
FL,June Park,Brevard,32904,28.0718,-80.6874,"Orlando International Airport",72.7196
FL,Melbourne,Brevard,32941,28.1085,-80.6627,"Orlando International Airport",72.659
FL,Port St. John,Brevard,32927,28.4771,-80.7874,"Orlando International Airport",51.2682
FL,Micco,Brevard,32976,27.8683,-80.51,"Orlando International Airport",100.1458
FL,Sharpes,Brevard,32927,28.4368,-80.7555,"Orlando International Airport",54.1283
FL,Grant-Valkaria,Brevard,32950,27.9322,-80.5655,"Orlando International Airport",91.4712
FL,Palm Bay,Brevard,32976,27.955,-80.6627,"Orlando International Airport",82.4287
FL,South Patrick Shores,Brevard,32937,28.202,-80.6137,"Orlando International Airport",72.6078
FL,Cape Canaveral,Brevard,32920,28.3933,-80.605,"Orlando International Airport",68.9692
FL,Patrick AFB,Brevard,32925,28.2346,-80.6079,"Orlando International Airport",71.9575
FL,Melbourne Beach,Brevard,32951,28.0668,-80.561,"Orlando International Airport",83.629
FL,Melbourne Village,Brevard,32904,28.088,-80.6652,"Orlando International Airport",73.6005
FL,Satellite Beach,Brevard,32937,28.1782,-80.6019,"Orlando International Airport",74.6483
FL,Merritt Island,Brevard,32954,28.3146,-80.6713,"Orlando International Airport",63.6837
FL,Viera East,Brevard,32955,28.261,-80.715,"Orlando International Airport",61.0718
FL,Viera West,Brevard,32955,28.243,-80.7368,"Orlando International Airport",59.7142
FL,Titusville,Brevard,32796,28.5727,-80.8193,"Orlando Sanford International Airport",46.7294
FL,West Melbourne,Brevard,32904,28.0693,-80.6734,"Orlando International Airport",74.0221
FL,Wilton Manors,Broward,33334,26.1593,-80.1395,"Fort Lauderdale Hollywood International Airport",9.7304
FL,Washington Park,Broward,33311,26.1304,-80.1801,"Fort Lauderdale Hollywood International Airport",6.9852
FL,West Park,Broward,33023,25.984,-80.1923,"Fort Lauderdale Hollywood International Airport",10.6166
FL,Weston,Broward,33332,26.1006,-80.4054,"Fort Lauderdale Hollywood International Airport",25.4276
FL,Davie,Broward,33355,26.0789,-80.287,"Fort Lauderdale Hollywood International Airport",13.4315
FL,Hillsboro Pines,Broward,33073,26.3253,-80.1947,"Fort Lauderdale Hollywood International Airport",28.4097
FL,Hollywood,Broward,33316,26.0294,-80.1679,"Fort Lauderdale Hollywood International Airport",5.0378
FL,Hillsboro Beach,Broward,33062,26.2837,-80.0796,"Fort Lauderdale Hollywood International Airport",24.5807
FL,Margate,Broward,33093,26.2466,-80.2119,"Fort Lauderdale Hollywood International Airport",20.23
FL,Coral Springs,Broward,33077,26.2702,-80.2591,"Fort Lauderdale Hollywood International Airport",24.4032
FL,Coconut Creek,Broward,33073,26.2803,-80.1842,"Fort Lauderdale Hollywood International Airport",23.3082
FL,Oakland Park,Broward,33335,26.178,-80.1528,"Fort Lauderdale Hollywood International Airport",11.72
FL,Miramar,Broward,33029,25.9773,-80.3351,"Miami International Airport",20.9494
FL,Sunrise,Broward,33351,26.1547,-80.2997,"Fort Lauderdale Hollywood International Airport",17.2845
FL,Lauderhill,Broward,33351,26.1605,-80.2242,"Fort Lauderdale Hollywood International Airport",12.1033
FL,North Lauderdale,Broward,33068,26.2113,-80.2209,"Fort Lauderdale Hollywood International Airport",16.8584
FL,Boulevard Gardens,Broward,33311,26.1252,-80.1822,"Fort Lauderdale Hollywood International Airport",6.5487
FL,Hallandale Beach,Broward,33009,25.9854,-80.1423,"Fort Lauderdale Hollywood International Airport",9.7517
FL,Pembroke Pines,Broward,33084,26.0128,-80.3382,"Fort Lauderdale Hollywood International Airport",19.6889
FL,Plantation,Broward,33388,26.126,-80.2617,"Fort Lauderdale Hollywood International Airport",12.3985
FL,Tamarac,Broward,33359,26.2056,-80.2542,"Fort Lauderdale Hollywood International Airport",17.9267
FL,Parkland,Broward,33076,26.3218,-80.2533,"Fort Lauderdale Hollywood International Airport",29.4716
FL,Dania Beach,Broward,33312,26.0594,-80.1637,"Fort Lauderdale Hollywood International Airport",1.8333
FL,Pembroke Park,Broward,33023,25.9852,-80.1777,"Fort Lauderdale Hollywood International Airport",10.0342
FL,Franklin Park,Broward,33311,26.134,-80.1762,"Fort Lauderdale Hollywood International Airport",7.2194
FL,Roosevelt Gardens,Broward,33311,26.1406,-80.181,"Fort Lauderdale Hollywood International Airport",8.072
FL,Southwest Ranches,Broward,33332,26.0476,-80.375,"Fort Lauderdale Hollywood International Airport",22.3787
FL,Lauderdale Lakes,Broward,33319,26.1682,-80.2017,"Fort Lauderdale Hollywood International Airport",11.7019
FL,Sea Ranch Lakes,Broward,33308,26.2007,-80.0981,"Fort Lauderdale Hollywood International Airport",15.2514
FL,Cooper City,Broward,33330,26.0463,-80.2862,"Fort Lauderdale Hollywood International Airport",13.6521
FL,Broadview Park,Broward,33317,26.0979,-80.2088,"Fort Lauderdale Hollywood International Airport",6.2691
FL,Deerfield Beach,Broward,33443,26.305,-80.1277,"Fort Lauderdale Hollywood International Airport",25.9619
FL,Lazy Lake,Broward,33305,26.1563,-80.1452,"Fort Lauderdale Hollywood International Airport",9.3372
FL,Lighthouse Point,Broward,33064,26.2785,-80.0891,"Fort Lauderdale Hollywood International Airport",23.7586
FL,Fort Lauderdale,Broward,33394,26.1412,-80.1464,"Fort Lauderdale Hollywood International Airport",7.654
FL,Pompano Beach,Broward,33097,26.2428,-80.1312,"Fort Lauderdale Hollywood International Airport",19.0467
FL,Lauderdale-by-the-Sea,Broward,33308,26.199,-80.0972,"Fort Lauderdale Hollywood International Airport",15.1077
FL,Blountstown,Calhoun,32424,30.443,-85.0455,"Tallahassee Regional Airport",66.8609
FL,Altha,Calhoun,32421,30.5722,-85.1264,"Tallahassee Regional Airport",76.892
FL,Port Charlotte,Charlotte,33980,26.9918,-82.114,"Southwest Florida International Airport",61.9307
FL,Manasota Key,Charlotte,34223,26.9226,-82.3537,"Sarasota Bradenton International Airport",56.1975
FL,Rotonda,Charlotte,33947,26.8845,-82.2791,"Sarasota Bradenton International Airport",63.003
FL,Solana,Charlotte,33950,26.9388,-82.0278,"Southwest Florida International Airport",52.3154
FL,Harbour Heights,Charlotte,33983,26.9928,-82.0072,"Southwest Florida International Airport",56.6012
FL,Punta Gorda,Charlotte,33950,26.8933,-82.0516,"Southwest Florida International Airport",49.4308
FL,Charlotte Park,Charlotte,33950,26.9031,-82.0486,"Southwest Florida International Airport",50.1358
FL,Cleveland,Charlotte,33982,26.9529,-81.9925,"Southwest Florida International Airport",51.9823
FL,Grove City,Charlotte,34224,26.9071,-82.3258,"Sarasota Bradenton International Airport",58.8189
FL,Charlotte Harbor,Charlotte,33980,26.9629,-82.0571,"Southwest Florida International Airport",56.1232
FL,Beverly Hills,Citrus,34465,28.9175,-82.4541,"Tampa International Airport",105.0307
FL,Floral City,Citrus,34436,28.7065,-82.309,"Tampa International Airport",84.1929
FL,Inverness Highlands South,Citrus,34452,28.8007,-82.3371,"Tampa International Airport",93.7418
FL,Inverness Highlands North,Citrus,34453,28.8642,-82.3768,"Tampa International Airport",99.9956
FL,Inverness,Citrus,34453,28.8397,-82.3437,"Tampa International Airport",97.8657
FL,Citrus Hills,Citrus,34461,28.887,-82.4312,"Tampa International Airport",101.8437
FL,Pine Ridge,Citrus,34465,28.933,-82.4761,"Tampa International Airport",106.6154
FL,Citrus Springs,Citrus,34445,28.9931,-82.4595,"Tampa International Airport",113.381
FL,Black Diamond,Citrus,34465,28.9066,-82.4946,"Tampa International Airport",103.6024
FL,Homosassa,Citrus,34487,28.7849,-82.6079,"Tampa International Airport",90.2973
FL,Sugarmill Woods,Citrus,34461,28.7321,-82.4986,"Tampa International Airport",84.1982
FL,Homosassa Springs,Citrus,34448,28.8118,-82.5392,"Tampa International Airport",92.9942
FL,Hernando,Citrus,34442,28.9451,-82.3781,"Tampa International Airport",108.8755
FL,Lecanto,Citrus,34461,28.8359,-82.488,"Tampa International Airport",95.7742
FL,Crystal River,Citrus,34429,28.8964,-82.5992,"Tampa International Airport",102.6025
FL,Asbury Lake,Clay,32067,30.0472,-81.7855,"Jacksonville International Airport",50.5693
FL,Bellair-Meadowbrook Terrace,Clay,32073,30.1796,-81.7375,"Jacksonville International Airport",35.2934
FL,Keystone Heights,Clay,32656,29.7812,-82.034,"Jacksonville International Airport",85.9743
FL,Lakeside,Clay,32073,30.1356,-81.7674,"Jacksonville International Airport",40.5874
FL,Penney Farms,Clay,32079,29.9807,-81.8108,"Jacksonville International Airport",58.2957
FL,Fleming Island,Clay,32003,30.0988,-81.7124,"Jacksonville International Airport",44.0183
FL,Oakleaf Plantation,Clay,32073,30.1689,-81.8337,"Jacksonville International Airport",38.7738
FL,Orange Park,Clay,32073,30.1706,-81.7041,"Jacksonville International Airport",36.0052
FL,Green Cove Springs,Clay,32043,29.9904,-81.6807,"Jacksonville International Airport",56.0132
FL,Middleburg,Clay,32068,30.0502,-81.9011,"Jacksonville International Airport",53.4374
FL,Island Walk,Collier,34119,26.2511,-81.711,"Southwest Florida International Airport",32.0059
FL,Naples,Collier,34106,26.1504,-81.7936,"Southwest Florida International Airport",43.0692
FL,Immokalee,Collier,34143,26.4253,-81.4251,"Southwest Florida International Airport",35.0927
FL,Lely,Collier,34113,26.1032,-81.7297,"Southwest Florida International Airport",48.2144
FL,Naples Park,Collier,34108,26.2633,-81.8094,"Southwest Florida International Airport",30.8214
FL,Marco Island,Collier,34146,25.933,-81.6993,"Southwest Florida International Airport",67.3041
FL,Plantation Island,Collier,34139,25.8475,-81.3754,"Southwest Florida International Airport",85.4432
FL,Golden Gate,Collier,34116,26.1844,-81.7031,"Southwest Florida International Airport",39.4613
FL,Orangetree,Collier,34120,26.2929,-81.5786,"Southwest Florida International Airport",32.2678
FL,Naples Manor,Collier,34113,26.0892,-81.7254,"Southwest Florida International Airport",49.7928
FL,Lely Resort,Collier,34113,26.0889,-81.7031,"Southwest Florida International Airport",50.0078
FL,Goodland,Collier,34140,25.9252,-81.648,"Southwest Florida International Airport",68.7764
FL,Chokoloskee,Collier,34138,25.8146,-81.3603,"Southwest Florida International Airport",89.3931
FL,Pelican Bay,Collier,34108,26.2326,-81.8108,"Southwest Florida International Airport",34.21
FL,Everglades,Collier,34139,25.8579,-81.3862,"Southwest Florida International Airport",83.9293
FL,Vineyards,Collier,34119,26.2279,-81.728,"Southwest Florida International Airport",34.3883
FL,Verona Walk,Collier,34114,26.0839,-81.6794,"Southwest Florida International Airport",50.8578
FL,Watertown,Columbia,32055,30.1855,-82.6026,"Jacksonville International Airport",94.2489
FL,Fort White,Columbia,32038,29.9224,-82.7135,"Jacksonville International Airport",117.2778
FL,Lake City,Columbia,32056,30.1901,-82.647,"Jacksonville International Airport",98.0501
FL,Five Points,Columbia,32055,30.2225,-82.6465,"Jacksonville International Airport",96.807
FL,Arcadia,DeSoto,34266,27.2213,-81.8587,"Sarasota Bradenton International Airport",71.4105
FL,Southeast Arcadia,DeSoto,34266,27.1862,-81.8521,"Southwest Florida International Airport",72.9131
FL,Cross City,Dixie,32628,29.6386,-83.1248,"Tallahassee Regional Airport",144.996
FL,Horseshoe Beach,Dixie,32648,29.4499,-83.2818,"Tallahassee Regional Airport",147.2485
FL,Jacksonville,Duval,32277,30.3322,-81.6749,"Jacksonville International Airport",18.0456
FL,Baldwin,Duval,32234,30.3051,-81.9744,"Jacksonville International Airport",34.5933
FL,Neptune Beach,Duval,32266,30.3165,-81.4118,"Jacksonville International Airport",33.0316
FL,Atlantic Beach,Duval,32233,30.3371,-81.4128,"Jacksonville International Airport",31.633
FL,Jacksonville Beach,Duval,32250,30.2782,-81.4045,"Jacksonville International Airport",36.2669
FL,Goulding,Escambia,32523,30.4397,-87.2299,"Mobile Regional Airport",100.9303
FL,Brent,Escambia,32520,30.4729,-87.2496,"Mobile Regional Airport",98.1261
FL,Molino,Escambia,32577,30.7123,-87.324,"Mobile Regional Airport",87.8769
FL,Gonzalez,Escambia,32560,30.5822,-87.2906,"Mobile Regional Airport",91.9029
FL,Bellview,Escambia,32526,30.462,-87.312,"Mobile Regional Airport",92.6809
FL,Myrtle Grove,Escambia,32516,30.4158,-87.3028,"Mobile Regional Airport",95.0767
FL,Ensley,Escambia,32534,30.5261,-87.2735,"Mobile Regional Airport",94.5622
FL,Ferry Pass,Escambia,32514,30.5203,-87.1903,"Mobile Regional Airport",102.5052
FL,Pensacola,Escambia,32591,30.4427,-87.1886,"Mobile Regional Airport",104.6454
FL,Century,Escambia,32535,30.9766,-87.2629,"Mobile Regional Airport",98.7942
FL,Warrington,Escambia,32521,30.3821,-87.2944,"Mobile Regional Airport",97.1156
FL,West Pensacola,Escambia,32507,30.4263,-87.2679,"Mobile Regional Airport",97.8839
FL,Marineland,Flagler,32137,29.6656,-81.2138,"Orlando Sanford International Airport",98.768
FL,Beverly Beach,Flagler,32136,29.5165,-81.1476,"Orlando Sanford International Airport",82.6246
FL,Bunnell,Flagler,32110,29.4193,-81.3232,"Orlando Sanford International Airport",71.838
FL,Flagler Beach,Flagler,32143,29.4716,-81.1303,"Orlando Sanford International Airport",77.8688
FL,Palm Coast,Flagler,32164,29.5392,-81.246,"Orlando Sanford International Airport",84.6901
FL,Carrabelle,Franklin,32322,29.8555,-84.6685,"Tallahassee Regional Airport",67.4929
FL,Apalachicola,Franklin,32329,29.7282,-84.994,"Tallahassee Regional Airport",96.745
FL,St. George Island,Franklin,32328,29.652,-84.8881,"Tallahassee Regional Airport",97.6419
FL,Eastpoint,Franklin,32328,29.7547,-84.8694,"Tallahassee Regional Airport",87.1083
FL,Chattahoochee,Gadsden,32324,30.6977,-84.8341,"Tallahassee Regional Airport",57.1675
FL,Havana,Gadsden,32333,30.6298,-84.4133,"Tallahassee Regional Airport",26.6345
FL,Quincy,Gadsden,32353,30.5659,-84.5857,"Tallahassee Regional Airport",29.3879
FL,Midway,Gadsden,32343,30.4993,-84.4583,"Tallahassee Regional Airport",15.4221
FL,Greensboro,Gadsden,32351,30.5705,-84.7324,"Tallahassee Regional Airport",41.412
FL,Gretna,Gadsden,32351,30.5901,-84.6861,"Tallahassee Regional Airport",38.712
FL,Bell,Gilchrist,32619,29.7568,-82.862,"Jacksonville International Airport",139.5417
FL,Spring Ridge,Gilchrist,32643,29.8218,-82.7245,"Jacksonville International Airport",124.5832
FL,Fanning Springs,Gilchrist,32693,29.5873,-82.9245,"Jacksonville International Airport",155.9973
FL,Trenton,Gilchrist,32693,29.6092,-82.8147,"Jacksonville International Airport",146.4347
FL,Buckhead Ridge,Glades,34974,27.133,-80.8868,"Palm Beach International Airport",93.0393
FL,Moore Haven,Glades,33471,26.8338,-81.0984,"Southwest Florida International Airport",73.1653
FL,Port St. Joe,Gulf,32457,29.8267,-85.3069,"Tallahassee Regional Airport",111.7173
FL,Wewahitchka,Gulf,32465,30.1148,-85.1935,"Tallahassee Regional Airport",86.834
FL,White Springs,Hamilton,32096,30.3317,-82.7562,"Jacksonville International Airport",104.0233
FL,Jasper,Hamilton,32052,30.5062,-82.954,"Jacksonville International Airport",121.3105
FL,Jennings,Hamilton,32053,30.5968,-83.107,"Tallahassee Regional Airport",121.187
FL,Ona,Hardee,33873,27.483,-81.9098,"Sarasota Bradenton International Airport",64.3538
FL,Bowling Green,Hardee,33834,27.638,-81.8244,"Sarasota Bradenton International Airport",76.8776
FL,Gardner,Hardee,33890,27.3537,-81.7895,"Sarasota Bradenton International Airport",75.6706
FL,Limestone,Hardee,33865,27.3672,-81.9048,"Sarasota Bradenton International Airport",64.216
FL,Fort Green Springs,Hardee,33834,27.5876,-81.9402,"Sarasota Bradenton International Airport",64.2427
FL,Fort Green,Hardee,33834,27.6255,-81.9397,"Sarasota Bradenton International Airport",65.8006
FL,Lemon Grove,Hardee,33890,27.5765,-81.636,"Sarasota Bradenton International Airport",92.805
FL,Wauchula,Hardee,33873,27.5469,-81.8101,"Sarasota Bradenton International Airport",75.3376
FL,Zolfo Springs,Hardee,33890,27.4926,-81.7869,"Sarasota Bradenton International Airport",76.5048
FL,Clewiston,Hendry,33440,26.7529,-80.9399,"Palm Beach International Airport",84.2157
FL,Port LaBelle,Hendry,33935,26.7493,-81.3876,"Southwest Florida International Airport",43.5468
FL,Harlem,Hendry,33440,26.7325,-80.9518,"Southwest Florida International Airport",82.784
FL,Fort Denaud,Hendry,33935,26.7404,-81.5241,"Southwest Florida International Airport",32.2983
FL,Pioneer,Hendry,33440,26.7258,-81.219,"Southwest Florida International Airport",57.316
FL,Montura,Hendry,33440,26.6429,-81.0938,"Southwest Florida International Airport",66.8278
FL,LaBelle,Hendry,33975,26.7219,-81.4506,"Southwest Florida International Airport",36.6485
FL,Pine Island,Hernando,34607,28.5727,-82.6545,"Tampa International Airport",67.4596
FL,Bayport,Hernando,34607,28.5468,-82.6456,"Tampa International Airport",64.4724
FL,North Brooksville,Hernando,34601,28.5731,-82.3745,"Tampa International Airport",68.2433
FL,Hill 'n Dale,Hernando,34602,28.519,-82.2918,"Tampa International Airport",64.8957
FL,Nobleton,Hernando,34661,28.6451,-82.262,"Tampa International Airport",79.0479
FL,Lake Lindsey,Hernando,34601,28.6322,-82.3616,"Tampa International Airport",74.9293
FL,High Point,Hernando,34613,28.5474,-82.5206,"Tampa International Airport",63.6043
FL,Brooksville,Hernando,34603,28.5404,-82.3903,"Tampa International Airport",64.3544
FL,South Brooksville,Hernando,34605,28.5243,-82.4158,"Tampa International Airport",62.0978
FL,Istachatta,Hernando,34601,28.6634,-82.2726,"Tampa International Airport",80.6325
FL,Ridge Manor,Hernando,33523,28.4988,-82.1832,"Tampa International Airport",67.5387
FL,Garden Grove,Hernando,34604,28.4716,-82.4348,"Tampa International Airport",55.9999
FL,Spring Lake,Hernando,34602,28.4952,-82.3017,"Tampa International Airport",62.0788
FL,North Weeki Wachee,Hernando,34613,28.5591,-82.5537,"Tampa International Airport",64.9244
FL,Spring Hill,Hernando,34611,28.4797,-82.53,"Tampa International Airport",56.0653
FL,Masaryktown,Hernando,34604,28.4417,-82.461,"Tampa International Airport",52.3196
FL,Hernando Beach,Hernando,34607,28.4753,-82.6612,"Tampa International Airport",56.9725
FL,Brookridge,Hernando,34613,28.5483,-82.4897,"Tampa International Airport",63.8348
FL,Timber Pines,Hernando,34606,28.469,-82.5999,"Tampa International Airport",55.2624
FL,Weeki Wachee Gardens,Hernando,34607,28.5375,-82.6208,"Tampa International Airport",63.0777
FL,Weeki Wachee,Hernando,34613,28.517,-82.5774,"Tampa International Airport",60.3675
FL,Wiscon,Hernando,34613,28.5409,-82.4664,"Tampa International Airport",63.2091
FL,Avon Park,Highlands,33826,27.5908,-81.5081,"Orlando International Airport",95.2744
FL,Sebring,Highlands,33875,27.477,-81.453,"Orlando International Airport",106.8423
FL,Lake Placid,Highlands,33862,27.2977,-81.3715,"Southwest Florida International Airport",92.8285
FL,Pebble Creek,Hillsborough,33647,28.1583,-82.3411,"Tampa International Airport",27.7208
FL,Citrus Park,Hillsborough,33625,28.073,-82.5628,"Tampa International Airport",11.224
FL,Egypt Lake-Leto,Hillsborough,33614,28.0177,-82.5062,"Tampa International Airport",5.3896
FL,Plant City,Hillsborough,33566,28.014,-82.1201,"Tampa International Airport",40.7854
FL,Sun City Center,Hillsborough,33598,27.7149,-82.3569,"Tampa International Airport",33.7663
FL,Dover,Hillsborough,33527,27.9927,-82.2198,"Tampa International Airport",30.8336
FL,Brandon,Hillsborough,33619,27.9367,-82.3,"Tampa International Airport",23.3078
FL,Seffner,Hillsborough,33584,27.9981,-82.2735,"Tampa International Airport",25.6241
FL,Ruskin,Hillsborough,33575,27.7065,-82.4209,"Tampa International Airport",31.8845
FL,Progress Village,Hillsborough,33619,27.8832,-82.3593,"Tampa International Airport",19.9306
FL,Apollo Beach,Hillsborough,33573,27.7618,-82.4002,"Tampa International Airport",27.1216
FL,Lutz,Hillsborough,33675,28.1396,-82.4467,"Tampa International Airport",20.1248
FL,East Lake-Orient Park,Hillsborough,33680,27.9971,-82.3653,"Tampa International Airport",16.6607
FL,Balm,Hillsborough,33598,27.7541,-82.2882,"Tampa International Airport",34.4402
FL,Fish Hawk,Hillsborough,33569,27.8511,-82.2164,"Tampa International Airport",34.0635
FL,Palm River-Clair Mel,Hillsborough,33660,27.9239,-82.3791,"Tampa International Airport",16.1878
FL,Keystone,Hillsborough,33626,28.1312,-82.5999,"Tampa International Airport",18.5089
FL,Mango,Hillsborough,33610,27.9915,-82.307,"Tampa International Airport",22.283
FL,Cheval,Hillsborough,33558,28.1459,-82.5185,"Tampa International Airport",19.0025
FL,Gibsonton,Hillsborough,33534,27.826,-82.3761,"Tampa International Airport",22.6868
FL,Northdale,Hillsborough,33624,28.1058,-82.5263,"Tampa International Airport",14.5045
FL,Riverview,Hillsborough,33579,27.8227,-82.3023,"Tampa International Airport",28.3472
FL,Tampa,Hillsborough,33689,27.9942,-82.4451,"Tampa International Airport",8.8975
FL,Lake Magdalene,Hillsborough,33694,28.0875,-82.4791,"Tampa International Airport",13.5387
FL,Carrollwood,Hillsborough,33688,28.0577,-82.5149,"Tampa International Airport",9.3151
FL,Bloomingdale,Hillsborough,33596,27.8784,-82.2624,"Tampa International Airport",28.7126
FL,Thonotosassa,Hillsborough,33592,28.0465,-82.291,"Tampa International Airport",25.0533
FL,Temple Terrace,Hillsborough,33687,28.0437,-82.3774,"Tampa International Airport",17.072
FL,Westchase,Hillsborough,33626,28.0597,-82.611,"Tampa International Airport",12.0822
FL,University,Hillsborough,33613,28.0771,-82.4335,"Tampa International Airport",14.9467
FL,Town 'n' Country,Hillsborough,33685,28.0108,-82.576,"Tampa International Airport",5.7501
FL,Wimauma,Hillsborough,33598,27.6964,-82.3034,"Tampa International Airport",38.3891
FL,Valrico,Hillsborough,33596,27.9193,-82.2293,"Tampa International Airport",30.4986
FL,Westville,Holmes,32464,30.7697,-85.8465,"Tallahassee Regional Airport",149.1153
FL,Bonifay,Holmes,32425,30.7826,-85.6845,"Tallahassee Regional Airport",134.7319
FL,Ponce de Leon,Holmes,32455,30.7234,-85.9374,"Tallahassee Regional Airport",156.2493
FL,Noma,Holmes,32452,30.9802,-85.6223,"Tallahassee Regional Airport",137.8639
FL,Esto,Holmes,32425,30.9819,-85.6429,"Tallahassee Regional Airport",139.6919
FL,Fellsmere,Indian River,32966,27.7241,-80.5975,"Orlando International Airport",104.9912
FL,Sebastian,Indian River,32978,27.7882,-80.4813,"Orlando International Airport",108.0443
FL,South Beach,Indian River,32963,27.5883,-80.3435,"Palm Beach International Airport",103.5889
FL,Gifford,Indian River,32967,27.6747,-80.4102,"Palm Beach International Airport",114.5573
FL,Roseland,Indian River,32958,27.8361,-80.4884,"Orlando International Airport",104.0528
FL,Indian River Shores,Indian River,32963,27.7084,-80.3851,"Palm Beach International Airport",117.5376
FL,Orchid,Indian River,32963,27.7733,-80.4182,"Orlando International Airport",113.8276
FL,Florida Ridge,Indian River,32962,27.5805,-80.3848,"Palm Beach International Airport",103.7984
FL,Vero Beach,Indian River,32969,27.6463,-80.393,"Palm Beach International Airport",111.0597
FL,Windsor,Indian River,32963,27.7869,-80.4141,"Orlando International Airport",113.1716
FL,Vero Beach South,Indian River,32968,27.6164,-80.413,"Palm Beach International Airport",108.415
FL,Wabasso Beach,Indian River,32963,27.7569,-80.3991,"Orlando International Airport",116.4398
FL,Wabasso,Indian River,32970,27.7478,-80.4363,"Orlando International Airport",114.3378
FL,West Vero Corridor,Indian River,32966,27.6378,-80.4855,"Palm Beach International Airport",112.9382
FL,Winter Beach,Indian River,32971,27.712,-80.4254,"Orlando International Airport",117.8095
FL,Jacob City,Jackson,32431,30.8925,-85.4108,"Tallahassee Regional Airport",115.4749
FL,Alford,Jackson,32420,30.6967,-85.3952,"Tallahassee Regional Airport",105.4828
FL,Greenwood,Jackson,32443,30.8727,-85.1612,"Tallahassee Regional Airport",93.9302
FL,Campbellton,Jackson,32426,30.9505,-85.4025,"Tallahassee Regional Airport",117.9866
FL,Grand Ridge,Jackson,32442,30.7083,-85.0207,"Tallahassee Regional Airport",72.9592
FL,Bascom,Jackson,32423,30.9278,-85.1181,"Tallahassee Regional Airport",94.2515
FL,Sneads,Jackson,32460,30.7085,-84.9249,"Tallahassee Regional Airport",65.0458
FL,Graceville,Jackson,32440,30.9609,-85.5123,"Tallahassee Regional Airport",127.6203
FL,Malone,Jackson,32445,30.9589,-85.1622,"Tallahassee Regional Airport",99.6959
FL,Marianna,Jackson,32448,30.7943,-85.226,"Tallahassee Regional Airport",94.7723
FL,Cottondale,Jackson,32448,30.7891,-85.3643,"Tallahassee Regional Airport",106.4222
FL,Lloyd,Jefferson,32344,30.4822,-84.0244,"Tallahassee Regional Airport",32.6648
FL,Aucilla,Jefferson,32344,30.477,-83.7604,"Tallahassee Regional Airport",57.2586
FL,Monticello,Jefferson,32345,30.5423,-83.8721,"Tallahassee Regional Airport",48.6135
FL,Lamont,Jefferson,32336,30.3796,-83.8135,"Tallahassee Regional Airport",51.5238
FL,Waukeenah,Jefferson,32344,30.402,-83.96,"Tallahassee Regional Airport",37.4382
FL,Wacissa,Jefferson,32361,30.3566,-83.9937,"Tallahassee Regional Airport",34.4955
FL,Day,Lafayette,32066,30.195,-83.2909,"Tallahassee Regional Airport",104.1508
FL,Mayo,Lafayette,32066,30.0512,-83.1768,"Tallahassee Regional Airport",119.1073
FL,Pine Lakes,Lake,32736,28.939,-81.4308,"Orlando Sanford International Airport",26.0087
FL,Howey-in-the-Hills,Lake,34737,28.7098,-81.7798,"Orlando Sanford International Airport",53.4051
FL,Silver Lake,Lake,34788,28.8436,-81.8008,"Orlando Sanford International Airport",55.371
FL,Altoona,Lake,32702,28.9681,-81.6482,"Orlando Sanford International Airport",45.2543
FL,Lady Lake,Lake,32163,28.9241,-81.9299,"Orlando Sanford International Airport",69.3744
FL,Mount Plymouth,Lake,32776,28.8024,-81.535,"Orlando Sanford International Airport",29.122
FL,Paisley,Lake,32767,28.985,-81.5404,"Orlando Sanford International Airport",37.4379
FL,Tavares,Lake,32778,28.7921,-81.7353,"Orlando Sanford International Airport",48.5396
FL,Fruitland Park,Lake,34731,28.86,-81.919,"Orlando Sanford International Airport",67.0228
FL,Clermont,Lake,34713,28.5402,-81.7259,"Orlando International Airport",42.5675
FL,Okahumpka,Lake,34762,28.7459,-81.8962,"Orlando Sanford International Airport",64.3041
FL,Mount Dora,Lake,32757,28.8143,-81.6344,"Orlando Sanford International Airport",38.8902
FL,Montverde,Lake,34756,28.5971,-81.6787,"Orlando International Airport",40.6519
