zipcode,state,city,county,latitude,longitude,timezone,population_total,median_age,avg_rainfall,median_aqi,percentage_good_days,avg_temp_num,cost_rank,rent_index,restaurant_price_index,local_puchasing_power_index,lower_income_tax_rate,higher_income_tax_rate,sales_tax_rate,real_estate_tax_rate,annual_taxes_on_state_median_val_home,combined_upper_most_cap_gains,healthcare_rank,healthcare_cost_rank,distance_to_airport,distance_to_national_park
20894,MD,Bethesda,Montgomery,38.9866,-77.1188,America/New_York,0.01157,0.48815,0.49125,0.44595,0.0,0.44828,,,,,0.34483,0.27404,0.82759,0.36652,0.36566,0.3875,0.7,0.97959,0.97532,0.78757
20749,MD,Fort Washington,Prince George's,38.7339,-77.0069,America/New_York,0.00096,0.51387,0.50064,0.5,0.0,0.48806,,,,,0.34483,0.27404,0.82759,0.36652,0.36566,0.3875,0.7,0.97959,0.9804,0.777
20788,MD,Hyattsville,Prince George's,38.9612,-76.9548,America/New_York,0.03539,0.34009,0.50064,0.5,0.0,0.48806,,,,,0.34483,0.27404,0.82759,0.36652,0.36566,0.3875,0.7,0.97959,0.97929,0.76071
20797,MD,Laurel,Prince George's,39.095,-76.8622,America/New_York,0.01982,0.36702,0.50064,0.5,0.0,0.48806,,,,,0.34483,0.27404,0.82759,0.36652,0.36566,0.3875,0.7,0.97959,0.97132,0.73604
20721,MD,Bowie,Prince George's,38.9569,-76.7409,America/New_York,0.01596,0.46729,0.50064,0.5,0.0,0.48806,,,,,0.34483,0.27404,0.82759,0.36652,0.36566,0.3875,0.7,0.97959,0.96131,0.72341
20792,MD,Upper Marlboro,Prince George's,38.8171,-76.7546,America/New_York,0.01428,0.46121,0.50064,0.5,0.0,0.48806,,,,,0.34483,0.27404,0.82759,0.36652,0.36566,0.3875,0.7,0.97959,0.96174,0.73051
21749,MD,Hagerstown,Washington,39.6401,-77.7217,America/New_York,0.01414,0.44906,0.46023,0.51351,0.0,0.41114,,,,,0.34483,0.27404,0.82759,0.36652,0.36566,0.3875,0.7,0.97959,0.87045,0.76895
21804,MD,Salisbury,Wicomico,38.3756,-75.5867,America/New_York,0.00684,0.35386,0.51866,,,0.49867,,,,,0.34483,0.27404,0.82759,0.36652,0.36566,0.3875,0.7,0.97959,0.79105,0.51424
48708,MI,Bay City,Bay,43.5903,-83.8886,America/Detroit,0.00519,0.49159,0.32896,0.25676,0.0,0.23873,,,,,0.73276,,0.82759,0.57014,0.23074,0.7375,0.58,0.93878,0.97509,0.26202
49037,MI,Battle Creek,Calhoun,42.2986,-85.2296,America/Detroit,0.0129,0.45878,0.39022,,,0.27586,,,,,0.73276,,0.82759,0.57014,0.23074,0.7375,0.58,0.93878,0.82042,0.58735
48557,MI,Flint,Genesee,43.0235,-83.6922,America/Detroit,0.03043,0.38485,0.3435,0.51351,0.0,0.25464,,,,,0.73276,,0.82759,0.57014,0.23074,0.7375,0.58,0.93878,0.89647,0.28867
49696,MI,Traverse City,Grand Traverse,44.7547,-85.6035,America/Detroit,0.00811,0.53109,0.34891,,,0.1618,,,,,0.73276,,0.82759,0.57014,0.23074,0.7375,0.58,0.93878,0.70425,0.26254
48956,MI,Lansing,Ingham,42.7142,-84.5601,America/Detroit,0.03609,0.35568,0.35251,0.47297,0.0,0.25995,,,,,0.73276,,0.82759,0.57014,0.23074,0.7375,0.58,0.93878,0.84041,0.45112
48826,MI,East Lansing,Ingham,42.748,-84.4835,America/Detroit,0.00612,0.0717,0.35251,0.47297,0.0,0.25995,,,,,0.73276,,0.82759,0.57014,0.23074,0.7375,0.58,0.93878,0.84991,0.43627
48859,MI,Mount Pleasant,Isabella,43.5966,-84.7759,America/Detroit,0.00075,0.13713,0.33951,,,0.21751,,,,,0.73276,,0.82759,0.57014,0.23074,0.7375,0.58,0.93878,0.90988,0.38362
49203,MI,Jackson,Jackson,42.2431,-84.4037,America/Detroit,0.01667,0.43022,0.3619,,,0.26525,,,,,0.73276,,0.82759,0.57014,0.23074,0.7375,0.58,0.93878,0.86083,0.45052
49074,MI,Kalamazoo,Kalamazoo,42.2749,-85.5882,America/Detroit,0.03646,0.29856,0.40142,0.52703,0.0,0.28912,,,,,0.73276,,0.82759,0.57014,0.23074,0.7375,0.58,0.93878,0.85985,0.64824
49599,MI,Grand Rapids,Kent,42.962,-85.6562,America/Detroit,0.10129,0.36662,0.37992,0.51351,0.0,0.25729,,,,,0.73276,,0.82759,0.57014,0.23074,0.7375,0.58,0.93878,0.76918,0.59027
49548,MI,Wyoming,Kent,42.8909,-85.7066,America/Detroit,0.00245,0.3255,0.37992,0.51351,0.0,0.25729,,,,,0.73276,,0.82759,0.57014,0.23074,0.7375,0.58,0.93878,0.77226,0.60676
48844,MI,Howell,Livingston,42.6078,-83.9339,America/Detroit,0.00384,0.46324,0.34903,,,0.25199,,,,,0.73276,,0.82759,0.57014,0.23074,0.7375,0.58,0.93878,0.89632,0.35603
48314,MI,Sterling Heights,Macomb,42.5809,-83.0305,America/Detroit,0.02612,0.50739,0.34556,0.5,0.0,0.29178,,,,,0.73276,,0.82759,0.57014,0.23074,0.7375,0.58,0.93878,0.92253,0.34955
48047,MI,New Baltimore,Macomb,42.6903,-82.7398,America/Detroit,0.00258,0.43083,0.34556,0.5,0.0,0.29178,,,,,0.73276,,0.82759,0.57014,0.23074,0.7375,0.58,0.93878,0.88265,0.35297
48090,MI,St. Clair Shores,Macomb,42.4921,-82.8957,America/Detroit,0.00326,0.58011,0.34556,0.5,0.0,0.29178,,,,,0.73276,,0.82759,0.57014,0.23074,0.7375,0.58,0.93878,0.92254,0.37886
48318,MI,Utica,Macomb,42.629,-83.0218,America/Detroit,0.01061,0.51995,0.34556,0.5,0.0,0.29178,,,,,0.73276,,0.82759,0.57014,0.23074,0.7375,0.58,0.93878,0.91449,0.34074
48397,MI,Warren,Macomb,42.4934,-83.027,America/Detroit,0.02728,0.35183,0.34556,0.5,0.0,0.29178,,,,,0.73276,,0.82759,0.57014,0.23074,0.7375,0.58,0.93878,0.935,0.36712
48686,MI,Midland,Midland,43.6241,-84.2319,America/Detroit,0.00491,0.4845,0.33179,,,0.23873,,,,,0.73276,,0.82759,0.57014,0.23074,0.7375,0.58,0.93878,0.97631,0.30639
48162,MI,Monroe,Monroe,41.9154,-83.385,America/Detroit,0.00174,0.46324,0.35689,0.01351,0.0,0.32095,,,,,0.73276,,0.82759,0.57014,0.23074,0.7375,0.58,0.93878,0.94817,0.43487
49442,MI,Muskegon,Muskegon,43.2281,-86.2563,America/Detroit,0.02545,0.42354,0.36976,0.52703,0.0,0.25199,,,,,0.73276,,0.82759,0.57014,0.23074,0.7375,0.58,0.93878,0.77865,0.61968
48086,MI,Southfield,Oakland,42.4765,-83.2605,America/Detroit,0.00904,0.54527,0.35122,0.5,0.0,0.2626,,,,,0.73276,,0.82759,0.57014,0.23074,0.7375,0.58,0.93878,0.95272,0.34847
48343,MI,Pontiac,Oakland,42.6493,-83.2878,America/Detroit,0.00382,0.35325,0.35122,0.5,0.0,0.2626,,,,,0.73276,,0.82759,0.57014,0.23074,0.7375,0.58,0.93878,0.92242,0.31287
48308,MI,Rochester,Oakland,42.6866,-83.1198,America/Detroit,0.01597,0.50638,0.35122,0.5,0.0,0.2626,,,,,0.73276,,0.82759,0.57014,0.23074,0.7375,0.58,0.93878,0.9106,0.32081
48073,MI,Royal Oak,Oakland,42.5084,-83.1539,America/Detroit,0.00277,0.44703,0.35122,0.5,0.0,0.2626,,,,,0.73276,,0.82759,0.57014,0.23074,0.7375,0.58,0.93878,0.94221,0.35257
48336,MI,Farmington,Oakland,42.4614,-83.3784,America/Detroit,0.01248,0.53575,0.35122,0.5,0.0,0.2626,,,,,0.73276,,0.82759,0.57014,0.23074,0.7375,0.58,0.93878,0.95694,0.33952
48377,MI,Novi,Oakland,42.4786,-83.4893,America/Detroit,0.00127,0.44561,0.35122,0.5,0.0,0.2626,,,,,0.73276,,0.82759,0.57014,0.23074,0.7375,0.58,0.93878,0.9506,0.32492
48099,MI,Troy,Oakland,42.5818,-83.1457,America/Detroit,0.01073,0.53372,0.35122,0.5,0.0,0.2626,,,,,0.73276,,0.82759,0.57014,0.23074,0.7375,0.58,0.93878,0.92961,0.33909
49423,MI,Holland,Ottawa,42.7677,-86.0985,America/Detroit,0.01411,0.37513,0.38121,0.48649,0.0,0.28117,,,,,0.73276,,0.82759,0.57014,0.23074,0.7375,0.58,0.93878,0.80757,0.6771
48663,MI,Saginaw,Saginaw,43.4199,-83.9501,America/Detroit,0.02436,0.48673,0.33604,,,0.25464,,,,,0.73276,,0.82759,0.57014,0.23074,0.7375,0.58,0.93878,0.97561,0.29044
48113,MI,Ann Arbor,Washtenaw,42.2755,-83.7312,America/Detroit,0.03731,0.25906,0.34054,0.52703,0.0,0.27056,0.36134,0.32138,0.29043,0.59582,0.73276,,0.82759,0.57014,0.23074,0.7375,0.58,0.93878,0.95021,0.33551
48198,MI,Ypsilanti,Washtenaw,42.2437,-83.6205,America/Detroit,0.0178,0.32854,0.34054,0.52703,0.0,0.27056,,,,,0.73276,,0.82759,0.57014,0.23074,0.7375,0.58,0.93878,0.96593,0.352
48186,MI,Westland,Wayne,42.3192,-83.3805,America/Detroit,0.01037,0.45108,0.35058,0.63514,0.0,0.30769,,,,,0.73276,,0.82759,0.57014,0.23074,0.7375,0.58,0.93878,0.98257,0.36533
48288,MI,Detroit,Wayne,42.3834,-83.1024,America/Detroit,0.17711,0.37371,0.35058,0.63514,0.0,0.30769,0.63025,0.23541,0.34581,0.0,0.73276,,0.82759,0.57014,0.23074,0.7375,0.58,0.93878,0.95644,0.38147
48180,MI,Taylor,Wayne,42.226,-83.2688,America/Detroit,0.00412,0.4207,0.35058,0.63514,0.0,0.30769,,,,,0.73276,,0.82759,0.57014,0.23074,0.7375,0.58,0.93878,0.99067,0.39406
48154,MI,Livonia,Wayne,42.3972,-83.3733,America/Detroit,0.01432,0.58132,0.35058,0.63514,0.0,0.30769,,,,,0.73276,,0.82759,0.57014,0.23074,0.7375,0.58,0.93878,0.96863,0.35188
48127,MI,Dearborn Heights,Wayne,42.3164,-83.2769,America/Detroit,0.00234,0.44197,0.35058,0.63514,0.0,0.30769,,,,,0.73276,,0.82759,0.57014,0.23074,0.7375,0.58,0.93878,0.9808,0.3767
48128,MI,Dearborn,Wayne,42.3127,-83.2129,America/Detroit,0.01564,0.36156,0.35058,0.63514,0.0,0.30769,,,,,0.73276,,0.82759,0.57014,0.23074,0.7375,0.58,0.93878,0.97606,0.38393
56002,MN,Mankato,Blue Earth,44.1712,-93.9773,America/Chicago,0.00479,0.32246,0.32754,,,0.2122,,,,,0.92241,0.66827,0.94897,0.38009,0.24605,0.375,0.98,0.95918,0.8402,0.65101
55044,MN,Lakeville,Dakota,44.6774,-93.252,America/Chicago,0.00111,0.38424,0.33282,0.41892,0.0,0.20159,,,,,0.92241,0.66827,0.94897,0.38009,0.24605,0.375,0.98,0.95918,0.96493,0.81508
55337,MN,Burnsville,Dakota,44.7648,-93.2795,America/Chicago,0.0038,0.40348,0.33282,0.41892,0.0,0.20159,,,,,0.92241,0.66827,0.94897,0.38009,0.24605,0.375,0.98,0.95918,0.97976,0.82962
55488,MN,Minneapolis,Hennepin,44.9635,-93.2678,America/Chicago,0.32951,0.39518,0.32831,0.54054,0.0,0.18302,0.09244,0.25962,0.58838,0.57377,0.92241,0.66827,0.94897,0.38009,0.24605,0.375,0.98,0.95918,0.98637,0.86613
55347,MN,Eden Prairie,Hennepin,44.8488,-93.4595,America/Chicago,0.00452,0.43427,0.32831,0.54054,0.0,0.18302,,,,,0.92241,0.66827,0.94897,0.38009,0.24605,0.375,0.98,0.95918,0.97111,0.82519
55906,MN,Rochester,Olmsted,44.0151,-92.4778,America/Chicago,0.02506,0.43792,0.3547,0.51351,0.0,0.17507,,,,,0.92241,0.66827,0.94897,0.38009,0.24605,0.375,0.98,0.95918,0.9827,0.68814
55175,MN,St. Paul,Ramsey,44.9477,-93.104,America/Chicago,0.2357,0.39336,0.33024,0.43243,0.0,0.19098,0.17647,0.24468,0.4973,0.39994,0.92241,0.66827,0.94897,0.38009,0.24605,0.375,0.98,0.95918,0.98302,0.88071
55816,MN,Duluth,St. Louis,46.7756,-92.1392,America/Chicago,0.02132,0.47519,0.30618,,,0.0,,,,,0.92241,0.66827,0.94897,0.38009,0.24605,0.375,0.98,0.95918,0.98847,0.68059
56396,MN,St. Cloud,Stearns,45.5339,-94.1718,America/Chicago,0.00914,0.29573,0.28314,0.5,0.0,0.12467,,,,,0.92241,0.66827,0.94897,0.38009,0.24605,0.375,0.98,0.95918,0.83247,0.75957
65299,MO,Columbia,Boone,38.9478,-92.3256,America/Chicago,0.03293,0.20964,0.45135,0.48649,0.0,0.46419,,,,,0.25862,0.24038,0.58345,0.31222,0.12077,0.3625,0.32,0.36735,0.75961,0.97909
64508,MO,St. Joseph,Buchanan,39.7599,-94.821,America/Chicago,0.01116,0.40895,0.41763,0.41892,0.0,0.43501,,,,,0.25862,0.24038,0.58345,0.31222,0.12077,0.3625,0.32,0.36735,0.91695,0.53282
65111,MO,Jefferson City,Cole,38.5676,-92.1759,America/Chicago,0.00648,0.42475,0.45637,,,0.49072,,,,,0.25862,0.24038,0.58345,0.31222,0.12077,0.3625,0.32,0.36735,0.78518,0.92917
65899,MO,Springfield,Greene,37.1943,-93.2916,America/Chicago,0.05768,0.40652,0.49588,0.51351,0.0,0.49602,,,,,0.25862,0.24038,0.58345,0.31222,0.12077,0.3625,0.32,0.36735,0.98546,0.7126
64999,MO,Kansas City,Jackson,39.1239,-94.5541,America/Chicago,0.16726,0.39113,0.44865,0.52703,0.0,0.45889,0.66387,0.11188,0.38074,0.59772,0.25862,0.24038,0.58345,0.31222,0.12077,0.3625,0.32,0.36735,0.96355,0.62257
64015,MO,Blue Springs,Jackson,39.0124,-94.2721,America/Chicago,0.0027,0.39943,0.44865,0.52703,0.0,0.45889,,,,,0.25862,0.24038,0.58345,0.31222,0.12077,0.3625,0.32,0.36735,0.92129,0.67604
64057,MO,Independence,Jackson,39.0871,-94.3501,America/Chicago,0.02422,0.4523,0.44865,0.52703,0.0,0.45889,,,,,0.25862,0.24038,0.58345,0.31222,0.12077,0.3625,0.32,0.36735,0.93836,0.65999
64804,MO,Joplin,Jasper,37.0758,-94.5018,America/Chicago,0.00841,0.42171,0.50064,0.51351,0.0,0.54111,,,,,0.25862,0.24038,0.58345,0.31222,0.12077,0.3625,0.32,0.36735,0.9885,0.59872
63303,MO,St. Charles,St. Charles,38.7954,-90.5157,America/Chicago,0.03,0.44642,0.44466,,,0.48011,,,,,0.25862,0.24038,0.58345,0.31222,0.12077,0.3625,0.32,0.36735,0.98,0.83015
63376,MO,St. Peters,St. Charles,38.7824,-90.6061,America/Chicago,0.00895,0.44501,0.44466,,,0.48011,,,,,0.25862,0.24038,0.58345,0.31222,0.12077,0.3625,0.32,0.36735,0.97951,0.846
63024,MO,Ballwin,St. Louis,38.5951,-90.55,America/Chicago,0.01312,0.52299,0.44736,,,0.49337,,,,,0.25862,0.24038,0.58345,0.31222,0.12077,0.3625,0.32,0.36735,0.9834,0.82585
63197,MO,St. Louis,St. Louis,38.6358,-90.2451,America/Chicago,0.27394,0.40591,0.44736,,,0.49337,0.71429,0.13269,0.23504,0.69573,0.25862,0.24038,0.58345,0.31222,0.12077,0.3625,0.32,0.36735,0.97521,0.77583
63017,MO,Chesterfield,St. Louis,38.6588,-90.5804,America/Chicago,0.00327,0.62021,0.44736,,,0.49337,,,,,0.25862,0.24038,0.58345,0.31222,0.12077,0.3625,0.32,0.36735,0.99215,0.83567
63033,MO,Florissant,St. Louis,38.7996,-90.3269,America/Chicago,0.01869,0.50314,0.44736,,,0.49337,,,,,0.25862,0.24038,0.58345,0.31222,0.12077,0.3625,0.32,0.36735,0.99124,0.79637
38672,MS,Southaven,DeSoto,34.9514,-89.9787,America/Chicago,0.00033,0.36399,0.61931,0.51351,0.0,0.66313,,,,,0.51724,0.20192,0.96552,0.23982,0.04772,0.45,0.08,0.69388,0.98578,0.50471
38654,MS,Olive Branch,DeSoto,34.961,-89.8469,America/Chicago,0.00102,0.42475,0.61931,0.51351,0.0,0.66313,,,,,0.51724,0.20192,0.96552,0.23982,0.04772,0.45,0.08,0.69388,0.97799,0.52803
39407,MS,Hattiesburg,Forrest,31.3074,-89.317,America/Chicago,0.01086,0.30525,0.72394,0.45946,0.0,0.76658,,,,,0.51724,0.20192,0.96552,0.23982,0.04772,0.45,0.08,0.69388,0.83422,0.59722
39535,MS,Biloxi,Harrison,30.4422,-88.9512,America/Chicago,0.00446,0.32712,0.75959,0.56757,0.0,0.79045,,,,,0.51724,0.20192,0.96552,0.23982,0.04772,0.45,0.08,0.69388,0.98264,0.74352
39507,MS,Gulfport,Harrison,30.4271,-89.0703,America/Chicago,0.01239,0.38687,0.75959,0.56757,0.0,0.79045,,,,,0.51724,0.20192,0.96552,0.23982,0.04772,0.45,0.08,0.69388,0.99873,0.7205
39298,MS,Jackson,Hinds,32.3163,-90.2124,America/Chicago,0.0379,0.31456,0.63719,0.58108,0.0,0.74271,,,,,0.51724,0.20192,0.96552,0.23982,0.04772,0.45,0.08,0.69388,0.98134,0.31352
39307,MS,Meridian,Lauderdale,32.3846,-88.6896,America/Chicago,0.00488,0.3413,0.67465,0.43243,0.0,0.71618,,,,,0.51724,0.20192,0.96552,0.23982,0.04772,0.45,0.08,0.69388,0.789,0.53856
39705,MS,Columbus,Lowndes,33.5088,-88.4096,America/Chicago,0.00019,0.34272,0.63526,,,0.70027,,,,,0.51724,0.20192,0.96552,0.23982,0.04772,0.45,0.08,0.69388,0.75118,0.74227
39043,MS,Brandon,Rankin,32.2778,-89.9896,America/Chicago,0.00721,0.42678,0.64582,,,0.72944,,,,,0.51724,0.20192,0.96552,0.23982,0.04772,0.45,0.08,0.69388,0.98774,0.35125
59406,MT,Great Falls,Cascade,47.5022,-111.2995,America/Denver,0.00725,0.43832,0.17799,0.24324,0.0,0.14854,,,,,0.17241,0.38462,0.0,0.25339,0.17248,0.5125,0.78,1.0,0.54063,0.55257
59904,MT,Kalispell,Flathead,48.2156,-114.3262,America/Denver,0.00189,0.46931,0.43462,0.47297,0.0,0.05836,,,,,0.17241,0.38462,0.0,0.25339,0.17248,0.5125,0.78,1.0,0.5968,0.80639
59719,MT,Bozeman,Gallatin,45.6832,-111.0552,America/Denver,0.00704,0.30221,0.26898,0.21622,0.0,0.0557,,,,,0.17241,0.38462,0.0,0.25339,0.17248,0.5125,0.78,1.0,0.68282,0.71256
59626,MT,Helena,Lewis and Clark,46.5965,-112.0202,America/Denver,0.00259,0.50577,0.25161,0.55405,0.0,0.08223,,,,,0.17241,0.38462,0.0,0.25339,0.17248,0.5125,0.78,1.0,0.54195,0.62312
59812,MT,Missoula,Missoula,46.875,-114.0214,America/Denver,0.01554,0.34819,0.34041,0.56757,0.0,0.09814,,,,,0.17241,0.38462,0.0,0.25339,0.17248,0.5125,0.78,1.0,0.54822,0.89688
59117,MT,Billings,Yellowstone,45.7891,-108.5524,America/Denver,0.02917,0.44805,0.13037,0.27027,0.0,0.23077,,,,,0.17241,0.38462,0.0,0.25339,0.17248,0.5125,0.78,1.0,0.99874,0.55243
27217,NC,Burlington,Alamance,36.0758,-79.4686,America/New_York,0.00982,0.46324,0.53719,,,0.57029,,,,,0.90517,,0.65517,0.25339,0.11151,0.1625,0.06,0.02041,0.93335,0.59422
28816,NC,Asheville,Buncombe,35.5704,-82.5536,America/New_York,0.02709,0.49605,0.57439,0.43243,0.0,0.44032,,,,,0.90517,,0.65517,0.25339,0.11151,0.1625,0.06,0.02041,0.97787,0.94362
28680,NC,Morganton,Burke,35.7408,-81.7003,America/New_York,0.0022,0.50982,0.60644,,,0.53581,,,,,0.90517,,0.65517,0.25339,0.11151,0.1625,0.06,0.02041,0.86615,0.89511
28027,NC,Concord,Cabarrus,35.3933,-80.6366,America/New_York,0.02317,0.40045,0.55045,,,0.60212,,,,,0.90517,,0.65517,0.25339,0.11151,0.1625,0.06,0.02041,0.94638,0.86203
28083,NC,Kannapolis,Cabarrus,35.4764,-80.6403,America/New_York,0.00098,0.42779,0.55045,,,0.60212,,,,,0.90517,,0.65517,0.25339,0.11151,0.1625,0.06,0.02041,0.93682,0.85377
28603,NC,Hickory,Catawba,35.7425,-81.323,America/New_York,0.00977,0.48248,0.57053,0.40541,0.0,0.56499,,,,,0.90517,,0.65517,0.25339,0.11151,0.1625,0.06,0.02041,0.891,0.86742
28152,NC,Shelby,Cleveland,35.2904,-81.5451,America/New_York,0.00144,0.47742,0.59022,,,0.5809,,,,,0.90517,,0.65517,0.25339,0.11151,0.1625,0.06,0.02041,0.91188,0.95609
28562,NC,New Bern,Craven,35.0955,-77.0723,America/New_York,0.00536,0.52299,0.64003,,,0.65517,,,,,0.90517,,0.65517,0.25339,0.11151,0.1625,0.06,0.02041,0.71134,0.27026
28390,NC,Fayetteville,Cumberland,35.0846,-78.9776,America/New_York,0.06241,0.38789,0.5619,0.48649,0.0,0.64987,,,,,0.90517,,0.65517,0.25339,0.11151,0.1625,0.06,0.02041,0.85544,0.61513
27295,NC,Lexington,Davidson,35.8017,-80.2682,America/New_York,0.00916,0.5159,0.54569,0.40541,0.0,0.57029,,,,,0.90517,,0.65517,0.25339,0.11151,0.1625,0.06,0.02041,0.92974,0.75369
27722,NC,Durham,Durham,35.9794,-78.9031,America/New_York,0.07796,0.32469,0.52934,0.47297,0.0,0.57294,,,,,0.90517,,0.65517,0.25339,0.11151,0.1625,0.06,0.02041,0.97719,0.50977
27285,NC,Kernersville,Forsyth,36.1066,-80.0844,America/New_York,0.00152,0.49159,0.5314,0.54054,0.0,0.54377,,,,,0.90517,,0.65517,0.25339,0.11151,0.1625,0.06,0.02041,0.98066,0.68189
28056,NC,Gastonia,Gaston,35.2494,-81.1853,America/New_York,0.01874,0.45453,0.56808,,,0.59416,,,,,0.90517,,0.65517,0.25339,0.11151,0.1625,0.06,0.02041,0.96579,0.96801
27499,NC,Greensboro,Guilford,36.0956,-79.8269,America/New_York,0.0862,0.34029,0.53218,0.51351,0.0,0.55703,,,,,0.90517,,0.65517,0.25339,0.11151,0.1625,0.06,0.02041,0.98611,0.6469
27282,NC,High Point,Guilford,35.9907,-79.9938,America/New_York,0.02333,0.35548,0.53218,0.51351,0.0,0.55703,,,,,0.90517,,0.65517,0.25339,0.11151,0.1625,0.06,0.02041,0.98116,0.68639
28793,NC,Hendersonville,Henderson,35.3242,-82.4576,America/New_York,0.0075,0.67247,0.70785,,,0.47745,,,,,0.90517,,0.65517,0.25339,0.11151,0.1625,0.06,0.02041,0.97845,0.90229
28117,NC,Mooresville,Iredell,35.5849,-80.8265,America/New_York,0.01104,0.44501,0.55856,,,0.55438,,,,,0.90517,,0.65517,0.25339,0.11151,0.1625,0.06,0.02041,0.93272,0.86542
28687,NC,Statesville,Iredell,35.7842,-80.8714,America/New_York,0.0072,0.47742,0.55856,,,0.55438,,,,,0.90517,,0.65517,0.25339,0.11151,0.1625,0.06,0.02041,0.89813,0.83348
27528,NC,Clayton,Johnston,35.6591,-78.4499,America/New_York,0.00565,0.39639,0.56178,0.51351,0.0,0.62599,,,,,0.90517,,0.65517,0.25339,0.11151,0.1625,0.06,0.02041,0.93863,0.46443
27332,NC,Sanford,Lee,35.4874,-79.1772,America/New_York,0.00691,0.40551,0.55367,,,0.61273,,,,,0.90517,,0.65517,0.25339,0.11151,0.1625,0.06,0.02041,0.91099,0.59902
28299,NC,Charlotte,Mecklenburg,35.208,-80.8304,America/New_York,0.27532,0.35487,0.54826,0.54054,0.0,0.60477,0.45378,0.28416,0.43941,0.69194,0.90517,,0.65517,0.25339,0.11151,0.1625,0.06,0.02041,0.98555,0.90997
28078,NC,Huntersville,Mecklenburg,35.4058,-80.8727,America/New_York,0.00483,0.39032,0.54826,0.54054,0.0,0.60477,,,,,0.90517,,0.65517,0.25339,0.11151,0.1625,0.06,0.02041,0.96593,0.89935
28106,NC,Matthews,Mecklenburg,35.1195,-80.7101,America/New_York,0.00847,0.45817,0.54826,0.54054,0.0,0.60477,,,,,0.90517,,0.65517,0.25339,0.11151,0.1625,0.06,0.02041,0.96367,0.8888
27815,NC,Rocky Mount,Nash,35.9676,-77.8048,America/New_York,0.00667,0.47944,0.56075,,,0.58886,,,,,0.90517,,0.65517,0.25339,0.11151,0.1625,0.06,0.02041,0.85673,0.37126
28412,NC,Wilmington,New Hanover,34.21,-77.8866,America/New_York,0.05058,0.43853,0.64054,0.43243,0.0,0.687,,,,,0.90517,,0.65517,0.25339,0.11151,0.1625,0.06,0.02041,0.818,0.4395
28547,NC,Jacksonville,Onslow,34.7288,-77.3941,America/New_York,0.01683,0.24651,0.64865,,,0.66313,,,,,0.90517,,0.65517,0.25339,0.11151,0.1625,0.06,0.02041,0.70847,0.34382
27599,NC,Chapel Hill,Orange,35.927,-79.0391,America/New_York,0.01672,0.33867,0.53359,,,0.56499,,,,,0.90517,,0.65517,0.25339,0.11151,0.1625,0.06,0.02041,0.96421,0.53789
27858,NC,Greenville,Pitt,35.5956,-77.3768,America/New_York,0.02022,0.25157,0.59022,0.47297,0.0,0.63395,,,,,0.90517,,0.65517,0.25339,0.11151,0.1625,0.06,0.02041,0.78794,0.29136
27205,NC,Asheboro,Randolph,35.7158,-79.8129,America/New_York,0.00191,0.43589,0.55238,,,0.58886,,,,,0.90517,,0.65517,0.25339,0.11151,0.1625,0.06,0.02041,0.93051,0.69028
28360,NC,Lumberton,Robeson,34.6312,-79.0186,America/New_York,0.00108,0.38222,0.54363,,,0.66578,,,,,0.90517,,0.65517,0.25339,0.11151,0.1625,0.06,0.02041,0.82882,0.65273
28147,NC,Salisbury,Rowan,35.6656,-80.4909,America/New_York,0.00978,0.45513,0.5565,0.54054,0.0,0.57294,,,,,0.90517,,0.65517,0.25339,0.11151,0.1625,0.06,0.02041,0.89637,0.80596
28112,NC,Monroe,Union,35.0061,-80.5595,America/New_York,0.01034,0.39336,0.53308,0.43243,0.0,0.62334,,,,,0.90517,,0.65517,0.25339,0.11151,0.1625,0.06,0.02041,0.9339,0.85752
28173,NC,Waxhaw,Union,34.9364,-80.7438,America/New_York,0.0032,0.40855,0.53308,0.43243,0.0,0.62334,,,,,0.90517,,0.65517,0.25339,0.11151,0.1625,0.06,0.02041,0.9438,0.88656
27698,NC,Raleigh,Wake,35.8325,-78.6435,America/New_York,0.16013,0.35548,0.5462,0.52703,0.0,0.59947,0.56303,0.18688,0.4286,0.75606,0.90517,,0.65517,0.25339,0.11151,0.1625,0.06,0.02041,0.97958,0.47541
27699,NC,Garner,Wake,35.6934,-78.6196,America/New_York,0.00059,0.41868,0.5462,0.52703,0.0,0.59947,,,,,0.90517,,0.65517,0.25339,0.11151,0.1625,0.06,0.02041,0.96068,0.48655
27539,NC,Apex,Wake,35.7239,-78.8728,America/New_York,0.00901,0.40045,0.5462,0.52703,0.0,0.59947,,,,,0.90517,,0.65517,0.25339,0.11151,0.1625,0.06,0.02041,0.97169,0.5237
27560,NC,Cary,Wake,35.782,-78.8191,America/New_York,0.03523,0.43549,0.5462,0.52703,0.0,0.59947,,,,,0.90517,,0.65517,0.25339,0.11151,0.1625,0.06,0.02041,0.98434,0.51028
27588,NC,Wake Forest,Wake,35.9629,-78.5141,America/New_York,0.00629,0.40247,0.5462,0.52703,0.0,0.59947,,,,,0.90517,,0.65517,0.25339,0.11151,0.1625,0.06,0.02041,0.95919,0.44308
27534,NC,Goldsboro,Wayne,35.3778,-77.972,America/New_York,0.0073,0.31132,0.57851,,,0.63395,,,,,0.90517,,0.65517,0.25339,0.11151,0.1625,0.06,0.02041,0.85141,0.41402
