zipcode,state,city,county,latitude,longitude,timezone,population_total,median_age,avg_rainfall,median_aqi,percentage_good_days,avg_temp_num,cost_rank,rent_index,restaurant_price_index,local_puchasing_power_index,lower_income_tax_rate,higher_income_tax_rate,sales_tax_rate,real_estate_tax_rate,annual_taxes_on_state_median_val_home,combined_upper_most_cap_gains,healthcare_rank,healthcare_cost_rank,distance_to_airport,distance_to_national_park
80603,CO,Brighton,Adams,39.97160,-104.79640,America/Denver,93531,35.53,15.160,48,1,48.5,,,,,4.55,,2.90,0.51,"$1,756.00",27.80,7,36,16.12770,36.99950
80247,CO,Aurora,Adams,39.70870,-104.72730,America/Denver,443017,34.61,15.160,48,1,48.5,,,,,4.55,,2.90,0.51,"$1,756.00",27.80,7,36,17.63400,11.76800
80166,CO,Littleton,Arapahoe,39.59150,-105.01880,America/Denver,329505,41.35,15.900,48,1,48.2,,,,,4.55,,2.90,0.51,"$1,756.00",27.80,7,36,42.15750,16.89540
80151,CO,Englewood,Arapahoe,39.64680,-104.99420,America/Denver,112876,38.78,15.900,48,1,48.2,,,,,4.55,,2.90,0.51,"$1,756.00",27.80,7,36,36.40000,13.92060
80314,CO,Boulder,Boulder,40.02490,-105.25230,America/Denver,134359,31.43,20.070,48,1,43.8,,,,,4.55,,2.90,0.51,"$1,756.00",27.80,7,36,52.61470,26.41160
80504,CO,Longmont,Boulder,40.16860,-105.10050,America/Denver,135617,39.13,20.070,48,1,43.8,,,,,4.55,,2.90,0.51,"$1,756.00",27.80,7,36,49.90010,46.73150
80516,CO,Broomfield,Broomfield,39.95410,-105.05270,America/Denver,113149,37.93,14.730,,,49.6,,,,,4.55,,2.90,0.51,"$1,756.00",27.80,7,36,33.97750,29.84740
80299,CO,Denver,Denver,39.76210,-104.87590,America/Denver,1109924,34.36,15.010,50,1,49.7,46,53.06,75.83,117.39,4.55,,2.90,0.51,"$1,756.00",27.80,7,36,20.56720,14.09280
80109,CO,Castle Rock,Douglas,39.37630,-104.85350,America/Denver,87502,37.27,18.240,47,1,46.5,,,,,4.55,,2.90,0.51,"$1,756.00",27.80,7,36,56.14450,12.31530
80138,CO,Parker,Douglas,39.50840,-104.77530,America/Denver,104898,37.75,18.240,47,1,46.5,,,,,4.55,,2.90,0.51,"$1,756.00",27.80,7,36,40.24850,15.41260
80997,CO,Colorado Springs,El Paso,38.86740,-104.76060,America/Denver,596933,34.42,16.020,46,1,47.1,47,36.44,68.5,102.9,4.55,,2.90,0.51,"$1,756.00",27.80,7,36,8.57710,10.93720
80419,CO,Golden,Jefferson,39.74060,-105.21180,America/Denver,65477,43.40,18.190,49,1,45.6,,,,,4.55,,2.90,0.51,"$1,756.00",27.80,7,36,47.95790,5.21610
80403,CO,Arvada,Jefferson,39.83210,-105.15110,America/Denver,132951,42.04,18.190,49,1,45.6,,,,,4.55,,2.90,0.51,"$1,756.00",27.80,7,36,40.94860,14.52670
80539,CO,Loveland,Larimer,40.41660,-105.06230,America/Denver,94591,42.15,19.950,49,1,40.9,,,,,4.55,,2.90,0.51,"$1,756.00",27.80,7,36,70.01650,72.71960
80553,CO,Fort Collins,Larimer,40.54780,-105.06560,America/Denver,200167,33.10,19.950,49,1,40.9,,,,,4.55,,2.90,0.51,"$1,756.00",27.80,7,36,83.25830,86.24150
81507,CO,Grand Junction,Mesa,39.08760,-108.56730,America/Denver,110244,42.22,16.900,42,1,45.6,,,,,4.55,,2.90,0.51,"$1,756.00",27.80,7,36,335.79610,97.06970
81012,CO,Pueblo,Pueblo,38.27050,-104.61120,America/Denver,158250,39.36,13.560,18,1,51.3,,,,,4.55,,2.90,0.51,"$1,756.00",27.80,7,36,60.03300,71.23420
80639,CO,Greeley,Weld,40.41510,-104.77060,America/Denver,118342,32.00,13.850,48,1,47.5,,,,,4.55,,2.90,0.51,"$1,756.00",27.80,7,36,62.09230,85.36560
19906,DE,Dover,Kent,39.16100,-75.52030,America/New_York,74332,34.95,43.050,39,1,54,,,,,0.00,6.60,6.00,0.57,"$1,431.00",29.00,21,28,82.59680,245.20440
19726,DE,Newark,New Castle,39.67760,-75.75730,America/New_York,145822,29.40,43.190,41,1,53.3,,,,,0.00,6.60,6.00,0.57,"$1,431.00",29.00,21,28,49.12130,190.17690
19721,DE,New Castle,New Castle,39.66850,-75.56920,America/New_York,62231,37.80,43.190,41,1,53.3,,,,,0.00,6.60,6.00,0.57,"$1,431.00",29.00,21,28,36.02580,195.52160
19899,DE,Wilmington,New Castle,39.74150,-75.54130,America/New_York,222461,42.14,43.190,41,1,53.3,,,,,0.00,6.60,6.00,0.57,"$1,431.00",29.00,21,28,29.45910,188.59370
32653,FL,Gainesville,Alachua,29.68040,-82.34580,America/New_York,209412,30.44,52.590,39,1,68.7,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,110.42240,121.62410
32412,FL,Panama City,Bay,30.19950,-85.60040,America/Chicago,124873,38.23,58.450,40,1,67.4,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,122.00020,195.72160
32926,FL,Cocoa,Brevard,28.38200,-80.76740,America/New_York,68604,41.53,50.460,41,1,71.6,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,53.23370,46.22580
32941,FL,Melbourne,Brevard,28.10850,-80.66270,America/New_York,156718,47.60,50.460,41,1,71.6,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,72.65900,67.21520
32976,FL,Palm Bay,Brevard,27.95500,-80.66270,America/New_York,113731,40.63,50.460,41,1,71.6,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,82.42870,54.11330
32796,FL,Titusville,Brevard,28.57270,-80.81930,America/New_York,58006,48.50,50.460,41,1,71.6,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,46.72940,30.01870
33316,FL,Hollywood,Broward,26.02940,-80.16790,America/New_York,457946,40.99,57.060,43,1,74,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,5.03780,12.21330
33077,FL,Coral Springs,Broward,26.27020,-80.25910,America/New_York,94009,37.85,57.060,43,1,74,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,24.40320,40.41780
33443,FL,Deerfield Beach,Broward,26.30500,-80.12770,America/New_York,56705,49.10,57.060,43,1,74,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,25.96190,42.66320
33394,FL,Fort Lauderdale,Broward,26.14120,-80.14640,America/New_York,828566,42.60,57.060,43,1,74,16,55.84,75.33,97.73,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,7.65400,24.41770
33097,FL,Pompano Beach,Broward,26.24280,-80.13120,America/New_York,376052,44.00,57.060,43,1,74,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,19.04670,35.73860
33980,FL,Port Charlotte,Charlotte,26.99180,-82.11400,America/New_York,77182,55.94,50.860,,,72.7,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,61.93070,17.10140
33950,FL,Punta Gorda,Charlotte,26.89330,-82.05160,America/New_York,72986,59.50,50.860,,,72.7,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,49.43080,25.57780
32073,FL,Orange Park,Clay,30.17060,-81.70410,America/New_York,80483,37.60,51.840,,,68.4,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,36.00520,87.59310
32068,FL,Middleburg,Clay,30.05020,-81.90110,America/New_York,56662,37.40,51.840,,,68.4,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,53.43740,88.73620
34106,FL,Naples,Collier,26.15040,-81.79360,America/New_York,315515,53.38,52.110,40,1,74,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,43.06920,105.28940
32056,FL,Lake City,Columbia,30.19010,-82.64700,America/New_York,58812,39.87,51.550,40,1,67.6,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,98.05010,73.19040
32277,FL,Jacksonville,Duval,30.33220,-81.67490,America/New_York,892577,36.47,50.220,45,1,68,78,34.17,65.61,110.9,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,18.04560,76.84400
32591,FL,Pensacola,Escambia,30.44270,-87.18860,America/Chicago,274885,34.29,62.180,45,1,67.1,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,104.64540,47.39110
32164,FL,Palm Coast,Flagler,29.53920,-81.24600,America/New_York,92385,48.90,51.850,35,1,69.5,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,84.69010,97.21370
34603,FL,Brooksville,Hernando,28.54040,-82.39030,America/New_York,68983,48.50,53.470,,,70,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,64.35440,99.38540
34611,FL,Spring Hill,Hernando,28.47970,-82.53000,America/New_York,126260,49.94,53.470,,,70,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,56.06530,113.29550
33875,FL,Sebring,Highlands,27.47700,-81.45300,America/New_York,51892,57.43,50.450,37,1,72,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,106.84230,42.17800
33566,FL,Plant City,Hillsborough,28.01400,-82.12010,America/New_York,83115,37.20,52.280,45,1,71.3,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,40.78540,94.02490
33619,FL,Brandon,Hillsborough,27.93670,-82.30000,America/New_York,85483,37.05,52.280,45,1,71.3,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,23.30780,105.45610
33675,FL,Lutz,Hillsborough,28.13960,-82.44670,America/New_York,64780,43.03,52.280,45,1,71.3,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,20.12480,114.35270
33579,FL,Riverview,Hillsborough,27.82270,-82.30230,America/New_York,115074,35.50,52.280,45,1,71.3,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,28.34720,92.78450
33689,FL,Tampa,Hillsborough,27.99420,-82.44510,America/New_York,805687,35.74,52.280,45,1,71.3,24,42.39,69.8,104.1,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,8.89750,112.92950
33596,FL,Valrico,Hillsborough,27.91930,-82.22930,America/New_York,67587,42.05,52.280,45,1,71.3,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,30.49860,103.66690
32969,FL,Vero Beach,Indian River,27.64630,-80.39300,America/New_York,116848,52.63,52.470,37,1,71.7,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,111.05970,65.16650
34713,FL,Clermont,Lake,28.54020,-81.72590,America/New_York,99835,38.87,50.860,37,1,70.4,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,42.56750,34.48970
34789,FL,Leesburg,Lake,28.76570,-81.89960,America/New_York,61104,60.60,50.860,37,1,70.4,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,64.54630,56.95450
33993,FL,Cape Coral,Lee,26.64460,-81.99560,America/New_York,178809,44.35,50.040,41,1,73.4,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,26.77070,47.90590
33918,FL,North Fort Myers,Lee,26.72430,-81.84910,America/New_York,53332,61.10,50.040,41,1,73.4,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,22.90370,52.39760
33976,FL,Lehigh Acres,Lee,26.61200,-81.63880,America/New_York,101289,34.10,50.040,41,1,73.4,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,14.31950,76.71220
33994,FL,Fort Myers,Lee,26.61950,-81.83030,America/New_York,262152,43.50,50.040,41,1,73.4,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,11.89820,61.09770
34135,FL,Bonita Springs,Lee,26.35590,-81.78610,America/New_York,61021,60.95,50.040,41,1,73.4,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,20.28300,86.13280
32399,FL,Tallahassee,Leon,30.45510,-84.25260,America/New_York,291196,33.13,57.270,42,1,67,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,11.41130,190.85590
34281,FL,Bradenton,Manatee,27.49000,-82.57390,America/New_York,257301,50.00,52.530,38,1,71.7,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,10.69370,62.59460
34483,FL,Ocala,Marion,29.17800,-82.15110,America/New_York,224744,46.02,52.680,43,1,69.5,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,99.39780,103.42920
34996,FL,Stuart,Martin,27.19580,-80.24380,America/New_York,71196,54.47,54.090,40,1,72.8,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,58.86130,92.37490
33035,FL,Homestead,Miami-Dade,25.46650,-80.44720,America/New_York,187429,31.36,55.170,43,1,74.3,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,39.57460,49.57010
33299,FL,Miami,Miami-Dade,25.78390,-80.21020,America/New_York,1885991,38.84,55.170,43,1,74.3,29,60.17,73.89,84.06,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,8.11620,16.66860
33018,FL,Hialeah,Miami-Dade,25.86960,-80.30460,America/New_York,365565,41.51,55.170,43,1,74.3,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,8.61010,17.03640
33239,FL,Miami Beach,Miami-Dade,25.81710,-80.13960,America/New_York,119357,47.58,55.170,43,1,74.3,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,15.34830,11.63140
32549,FL,Fort Walton Beach,Okaloosa,30.42490,-86.61940,America/Chicago,55203,40.00,60.650,36,1,66.6,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,158.23660,99.23800
32539,FL,Crestview,Okaloosa,30.74800,-86.57840,America/Chicago,51184,36.30,60.650,36,1,66.6,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,159.22660,114.81860
32792,FL,Winter Park,Orange,28.59870,-81.34380,America/New_York,76783,40.70,50.340,40,1,71.4,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,19.13000,6.60890
34787,FL,Winter Garden,Orange,28.54210,-81.59660,America/New_York,65002,36.00,50.340,40,1,71.4,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,30.77530,21.85760
32897,FL,Orlando,Orange,28.47720,-81.33690,America/New_York,1010840,34.23,50.340,40,1,71.4,79,40.67,70.27,96.75,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,5.97430,8.31950
32768,FL,Apopka,Orange,28.70140,-81.53040,America/New_York,104086,38.25,50.340,40,1,71.4,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,29.78720,23.21250
34746,FL,Kissimmee,Osceola,28.30420,-81.41640,America/New_York,284778,36.36,50.340,37,1,71.7,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,17.44240,27.11450
34772,FL,St. Cloud,Osceola,28.22940,-81.28290,America/New_York,80961,39.55,50.340,37,1,71.7,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,22.38520,36.18190
33470,FL,Wellington,Palm Beach,26.64610,-80.26990,America/New_York,59864,40.40,56.890,40,1,73.4,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,17.80490,81.52500
33422,FL,West Palm Beach,Palm Beach,26.74680,-80.13160,America/New_York,365430,39.93,56.890,40,1,73.4,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,7.92470,91.76540
33483,FL,Delray Beach,Palm Beach,26.45500,-80.09050,America/New_York,123140,57.54,56.890,40,1,73.4,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,25.37980,59.55320
33418,FL,Palm Beach Gardens,Palm Beach,26.84660,-80.16790,America/New_York,75505,50.05,56.890,40,1,73.4,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,19.53580,102.88040
33477,FL,Jupiter,Palm Beach,26.91990,-80.11280,America/New_York,100472,53.23,56.890,40,1,73.4,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,26.37510,111.04890
33499,FL,Boca Raton,Palm Beach,26.37520,-80.10800,America/New_York,224807,51.07,56.890,40,1,73.4,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,33.94180,50.56720
33474,FL,Boynton Beach,Palm Beach,26.52810,-80.08110,America/New_York,176101,49.57,56.890,40,1,73.4,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,17.30650,67.73310
33466,FL,Lake Worth,Palm Beach,26.61960,-80.05910,America/New_York,233053,40.87,56.890,40,1,73.4,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,7.94790,78.07720
34656,FL,New Port Richey,Pasco,28.24680,-82.71700,America/New_York,123745,49.50,52.980,39,1,70.4,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,35.14270,135.59550
33559,FL,Wesley Chapel,Pasco,28.21060,-82.32380,America/New_York,73303,36.30,52.980,39,1,70.4,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,33.24670,100.18960
33542,FL,Zephyrhills,Pasco,28.24080,-82.17960,America/New_York,52424,57.17,52.980,39,1,70.4,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,45.53090,85.85940
33762,FL,St. Petersburg,Pinellas,27.79310,-82.66520,America/New_York,362588,47.86,51.520,43,1,71.9,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,24.07620,96.97510
34684,FL,Palm Harbor,Pinellas,28.08470,-82.74810,America/New_York,76667,51.47,51.520,43,1,71.9,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,24.33790,130.12140
33779,FL,Largo,Pinellas,27.90880,-82.77110,America/New_York,109256,51.46,51.520,43,1,71.9,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,24.51780,112.96300
33769,FL,Clearwater,Pinellas,27.97890,-82.76220,America/New_York,183536,46.00,51.520,43,1,71.9,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,22.49070,119.71760
33778,FL,Seminole,Pinellas,27.84350,-82.78390,America/New_York,54396,51.43,51.520,43,1,71.9,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,28.67510,107.00890
33815,FL,Lakeland,Polk,28.05560,-81.95450,America/New_York,257541,40.68,51.720,41,1,71.5,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,57.50240,78.76800
33844,FL,Davenport,Polk,28.15880,-81.60840,America/New_York,55503,41.33,51.720,41,1,71.5,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,42.00830,48.74040
33888,FL,Winter Haven,Polk,28.01180,-81.70170,America/New_York,106323,44.63,51.720,41,1,71.5,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,60.30420,67.47170
32583,FL,Milton,Santa Rosa,30.62860,-87.05220,America/Chicago,96236,39.90,61.980,43,1,66.9,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,114.09380,69.21070
34292,FL,Venice,Sarasota,27.11630,-82.41350,America/New_York,74477,66.80,52.070,42,1,72.3,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,34.01630,18.98290
34276,FL,Sarasota,Sarasota,27.33860,-82.54310,America/New_York,249800,54.06,52.070,42,1,72.3,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,6.41350,46.48280
34293,FL,North Port,Sarasota,27.05770,-82.19750,America/New_York,68499,43.00,52.070,42,1,72.3,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,51.52950,11.71390
32773,FL,Sanford,Seminole,28.78930,-81.27600,America/New_York,88522,35.45,50.470,40,1,71.2,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,3.97100,21.08970
32766,FL,Oviedo,Seminole,28.65800,-81.18720,America/New_York,81095,36.25,50.470,40,1,71.2,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,14.17470,8.25520
32716,FL,Altamonte Springs,Seminole,28.66150,-81.39530,America/New_York,61412,38.95,50.470,40,1,71.2,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,20.08580,13.13590
32750,FL,Longwood,Seminole,28.70140,-81.34870,America/New_York,54961,46.05,50.470,40,1,71.2,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,13.75960,17.54770
32095,FL,St. Augustine,St. Johns,29.89770,-81.31000,America/New_York,137211,45.06,50.990,,,68.8,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,75.61030,135.54510
34982,FL,Fort Pierce,St. Lucie,27.42560,-80.34310,America/New_York,96607,44.23,52.790,36,1,72.4,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,86.11260,73.05920
32176,FL,Ormond Beach,Volusia,29.29600,-81.10030,America/New_York,66379,56.05,50.880,41,1,70.4,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,59.16670,69.19550
32129,FL,Port Orange,Volusia,29.10840,-81.01370,America/New_York,70415,51.90,50.880,41,1,70.4,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,42.74660,49.13590
32198,FL,Daytona Beach,Volusia,29.19940,-81.09820,America/New_York,107787,44.34,50.880,41,1,70.4,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,48.81990,58.45610
32739,FL,Deltona,Volusia,28.90500,-81.21370,America/New_York,94378,39.50,50.880,41,1,70.4,,,,,0.00,,6.00,0.89,"$1,914.00",28.60,37,39,14.35480,27.83160
30121,GA,Cartersville,Bartow,34.16390,-84.80070,America/New_York,64482,37.05,51.140,,,60.2,,,,,1.00,5.75,4.00,0.92,"$1,623.00",29.40,51,26,38.08200,29.17490
31297,GA,Macon,Bibb,32.80650,-83.69740,America/New_York,164826,35.36,46.360,35,1,63.4,,,,,1.00,5.75,4.00,0.92,"$1,623.00",29.40,51,26,114.63710,153.69730
30461,GA,Statesboro,Bulloch,32.43760,-81.77500,America/New_York,58774,30.35,47.490,,,65.1,,,,,1.00,5.75,4.00,0.92,"$1,623.00",29.40,51,26,63.94270,191.45320
30118,GA,Carrollton,Carroll,33.58170,-85.08370,America/New_York,64106,33.75,53.350,,,59.8,,,,,1.00,5.75,4.00,0.92,"$1,623.00",29.40,51,26,61.02010,64.03460
31421,GA,Savannah,Chatham,32.02810,-81.17840,America/New_York,245903,37.20,48.990,38,1,66,,,,,1.00,5.75,4.00,0.92,"$1,623.00",29.40,51,26,11.28720,175.08410
30189,GA,Woodstock,Cherokee,34.10260,-84.50900,America/New_York,103468,37.90,53.450,,,59.5,,,,,1.00,5.75,4.00,0.92,"$1,623.00",29.40,51,26,20.82640,15.45280
30114,GA,Canton,Cherokee,34.24670,-84.49000,America/New_York,101746,36.85,53.450,,,59.5,,,,,1.00,5.75,4.00,0.92,"$1,623.00",29.40,51,26,36.91820,31.15930
30683,GA,Athens,Clarke,33.95080,-83.36890,America/New_York,130886,27.36,49.750,37,1,60.9,,,,,1.00,5.75,4.00,0.92,"$1,623.00",29.40,51,26,103.92270,111.65120
30237,GA,Jonesboro,Clayton,33.52120,-84.35410,America/New_York,86284,33.85,49.950,28,1,61.1,,,,,1.00,5.75,4.00,0.92,"$1,623.00",29.40,51,26,14.55810,54.72380
30374,GA,Riverdale,Clayton,33.56400,-84.41030,America/New_York,60152,33.85,49.950,28,1,61.1,,,,,1.00,5.75,4.00,0.92,"$1,623.00",29.40,51,26,8.25020,48.43790
30126,GA,Smyrna,Cobb,33.86330,-84.51680,America/New_York,80343,36.30,51.060,35,1,60.1,,,,,1.00,5.75,4.00,0.92,"$1,623.00",29.40,51,26,5.79360,13.82770
30144,GA,Acworth,Cobb,34.05660,-84.67150,America/New_York,104754,36.80,51.060,35,1,60.1,,,,,1.00,5.75,4.00,0.92,"$1,623.00",29.40,51,26,21.24330,12.32890
30127,GA,Powder Springs,Cobb,33.86590,-84.68380,America/New_York,66395,38.30,51.060,35,1,60.1,,,,,1.00,5.75,4.00,0.92,"$1,623.00",29.40,51,26,16.41170,15.62440
30090,GA,Marietta,Cobb,33.95330,-84.54220,America/New_York,327884,37.05,51.060,35,1,60.1,,,,,1.00,5.75,4.00,0.92,"$1,623.00",29.40,51,26,4.84460,4.26660
30160,GA,Kennesaw,Cobb,34.02600,-84.61770,America/New_York,105102,35.05,51.060,35,1,60.1,,,,,1.00,5.75,4.00,0.92,"$1,623.00",29.40,51,26,15.44940,6.56260
30809,GA,Evans,Columbia,33.56190,-82.13510,America/New_York,51419,39.00,45.930,33,1,62.7,,,,,1.00,5.75,4.00,0.92,"$1,623.00",29.40,51,26,26.57490,148.08320
30271,GA,Newnan,Coweta,33.37660,-84.77610,America/New_York,95914,36.70,51.130,,,61,,,,,1.00,5.75,4.00,0.92,"$1,623.00",29.40,51,26,43.33030,69.13690
30036,GA,Decatur,DeKalb,33.77110,-84.29680,America/New_York,174422,37.88,50.380,38,1,60.5,,,,,1.00,5.75,4.00,0.92,"$1,623.00",29.40,51,26,19.25790,34.64910
30083,GA,Stone Mountain,DeKalb,33.80340,-84.17240,America/New_York,115469,37.63,50.380,38,1,60.5,,,,,1.00,5.75,4.00,0.92,"$1,623.00",29.40,51,26,30.04780,42.18580
30058,GA,Lithonia,DeKalb,33.71280,-84.10600,America/New_York,97037,33.85,50.380,38,1,60.5,,,,,1.00,5.75,4.00,0.92,"$1,623.00",29.40,51,26,30.98390,52.61640
31721,GA,Albany,Dougherty,31.57760,-84.17620,America/New_York,98239,33.12,49.390,37,1,65.8,,,,,1.00,5.75,4.00,0.92,"$1,623.00",29.40,51,26,132.37680,200.26490
30154,GA,Douglasville,Douglas,33.73840,-84.70650,America/New_York,112765,35.80,51.800,32,1,60.1,,,,,1.00,5.75,4.00,0.92,"$1,623.00",29.40,51,26,26.38290,28.95650
30215,GA,Fayetteville,Fayette,33.45000,-84.47090,America/New_York,67268,44.90,49.960,,,61.3,,,,,1.00,5.75,4.00,0.92,"$1,623.00",29.40,51,26,21.13560,59.38080
30165,GA,Rome,Floyd,34.26610,-85.18620,America/New_York,77973,37.85,52.000,29,1,60.4,,,,,1.00,5.75,4.00,0.92,"$1,623.00",29.40,51,26,72.98050,64.50090
30041,GA,Cumming,Forsyth,34.20640,-84.13370,America/New_York,172877,37.60,53.450,,,59.3,,,,,1.00,5.75,4.00,0.92,"$1,623.00",29.40,51,26,47.84520,48.34150
31196,GA,Atlanta,Fulton,33.76270,-84.42240,America/New_York,1013674,32.73,50.810,42,1,60.3,36,49.44,64.35,120.43,1.00,5.75,4.00,0.92,"$1,623.00",29.40,51,26,14.02050,27.82080
30077,GA,Roswell,Fulton,34.03910,-84.35130,America/New_York,104634,39.60,50.810,42,1,60.3,,,,,1.00,5.75,4.00,0.92,"$1,623.00",29.40,51,26,20.51010,22.13130
30023,GA,Alpharetta,Fulton,34.07040,-84.27390,America/New_York,192362,37.53,50.810,42,1,60.3,,,,,1.00,5.75,4.00,0.92,"$1,623.00",29.40,51,26,28.22130,30.01270
31521,GA,Brunswick,Glynn,31.14500,-81.47400,America/New_York,67614,37.93,50.730,31,1,67,,,,,1.00,5.75,4.00,0.92,"$1,623.00",29.40,51,26,75.20360,88.33800
30098,GA,Duluth,Gwinnett,34.00530,-84.14920,America/New_York,123311,36.50,51.140,38,1,60,,,,,1.00,5.75,4.00,0.92,"$1,623.00",29.40,51,26,35.30130,39.77050
30024,GA,Suwanee,Gwinnett,34.05060,-84.06870,America/New_York,78472,37.90,51.140,38,1,60,,,,,1.00,5.75,4.00,0.92,"$1,623.00",29.40,51,26,43.92260,47.76780
30049,GA,Lawrenceville,Gwinnett,33.95230,-83.99310,America/New_York,262821,33.93,51.140,38,1,60,,,,,1.00,5.75,4.00,0.92,"$1,623.00",29.40,51,26,48.44230,54.11490
30519,GA,Buford,Gwinnett,34.11850,-83.99160,America/New_York,103144,35.65,51.140,38,1,60,,,,,1.00,5.75,4.00,0.92,"$1,623.00",29.40,51,26,53.37260,56.39360
