ID,NAME,ST_ABBREV,TOTPOP_CY,MEDAGE_CY,MALES_CY,FEMALES_CY,MEDMAGE_CY,MEDFAGE_CY
79936,El Paso,TX,114053,32.4,54715,59338,30.7,34.1
75771,Lindale,TX,21748,42.5,10619,11129,41.1,43.9
78631,Harper,TX,2748,54.5,1384,1364,53.7,55.3
77077,Houston,TX,61249,37.4,29622,31627,36.2,38.5
75216,Dallas,TX,51614,36.1,24844,26770,34.6,37.7
79748,Knott,TX,226,47.3,113,113,47.1,47.5
78408,Corpus Christi,TX,13368,35.1,6566,6802,34.3,36
75944,Etoile,TX,963,45,480,483,44.1,45.8
77463,Old Ocean,TX,10,55,6,4,55,55
76093,Rio Vista,TX,2092,41.3,1035,1057,41.3,41.3
76673,Mount Calm,TX,1149,45.3,562,587,44.8,45.8
77070,Houston,TX,54515,35.7,26502,28013,34.7,36.8
79707,Midland,TX,39674,36.2,19564,20110,35.1,37.3
76538,Jonesboro,TX,845,47.4,437,408,46.9,48
75752,Athens,TX,7333,46.6,3641,3692,44.6,48.4
76882,Talpa,TX,253,51.4,131,122,51.6,51.3
79064,Olton,TX,2690,37.3,1350,1340,35.6,38.7
77089,Houston,TX,50747,34.1,24674,26073,32.9,35.3
77412,Altair,TX,52,52.5,25,27,46.3,57.5
78236,Jbsa Lackland,TX,10735,22.4,8127,2608,22.4,22.4
79086,Sunray,TX,2248,36.3,1175,1073,33.8,38.6
77563,Hitchcock,TX,10247,42.3,5011,5236,41.7,42.8
75480,Scroggins,TX,1579,52.7,806,773,52.5,53
78843,Laughlin Afb,TX,308,23.1,208,100,23.1,23.1
77449,Katy,TX,118772,30.9,57800,60972,29.8,31.9
77061,Houston,TX,26446,30.4,13619,12827,30.2,30.6
77507,Pasadena,TX,1175,45.7,585,590,45.7,45.7
78932,Carmine,TX,859,55,432,427,55,55.1
76134,Fort Worth,TX,26501,33.1,12639,13862,31.3,34.7
76066,Millsap,TX,3663,44,1829,1834,43.8,44.3
78242,San Antonio,TX,31812,28.3,15623,16189,27.4,29.2
75838,Donie,TX,503,42,297,206,42.1,41.7
78255,San Antonio,TX,16951,38.6,8434,8517,37.8,39.3
78108,Cibolo,TX,39487,34.5,19279,20208,33.2,35.6
78202,San Antonio,TX,12107,32.3,6113,5994,31.8,32.9
75453,Lone Oak,TX,3557,44.2,1810,1747,42.5,45.7
78547,Garciasville,TX,388,31.2,188,200,30.8,31.5
79347,Muleshoe,TX,7583,33.3,3853,3730,32.9,33.7
79759,Notrees,TX,,,,,,
79096,Wheeler,TX,2403,37.9,1228,1175,36.8,38.9
78223,San Antonio,TX,55705,33.5,27108,28597,32.2,34.8
75214,Dallas,TX,37565,38.1,18364,19201,37.4,38.8
75450,Lake Creek,TX,267,48.2,136,131,48.8,47.8
75180,Balch Springs,TX,25654,29.3,12458,13196,28.3,30.3
76110,Fort Worth,TX,33208,30.3,16841,16367,30.5,30.1
76888,Voss,TX,131,52.8,68,63,52.5,53.1
79381,Wilson,TX,1311,42.1,670,641,43.6,40.7
78061,Pearsall,TX,12412,33.1,7016,5396,31.8,36.1
78545,Falcon Heights,TX,75,33.5,35,40,33.8,33.3
79536,Merkel,TX,5283,42.8,2589,2694,42,43.6
79547,Rule,TX,846,48,421,425,48.5,47.5
79562,Tuscola,TX,4453,45.3,2212,2241,44.9,45.7
79764,Odessa,TX,25450,32,12613,12837,31.8,32.2
76364,Harrold,TX,190,41.7,100,90,38.3,45
75024,Plano,TX,44508,36.1,21569,22939,36.1,36.1
79415,Lubbock,TX,19229,27.7,9803,9426,26.7,29
79022,Dalhart,TX,11187,37,6197,4990,37.3,36.7
77083,Houston,TX,77742,32.7,37821,39921,31.2,34.3
79782,Stanton,TX,4362,36.1,2175,2187,35,37.2
75469,Pecan Gap,TX,490,48,251,239,47.7,48.4
78757,Austin,TX,24164,38.2,11920,12244,37.1,39.4
78628,Georgetown,TX,32341,43.4,15646,16695,42.1,44.5
77519,Batson,TX,1073,39.3,542,531,37.6,41.3
76059,Keene,TX,4934,33.6,2322,2612,32.9,34.3
76388,Weinert,TX,212,50.7,112,100,50,51.7
75638,Daingerfield,TX,6108,44.5,3035,3073,42.2,46.4
77435,East Bernard,TX,4770,42.2,2394,2376,41.2,43.2
78832,Brackettville,TX,3617,46.9,1936,1681,42.8,52.2
76272,Valley View,TX,4901,42.5,2472,2429,41.7,43.3
77565,Kemah,TX,7976,45.7,3916,4060,45,46.3
78063,Pipe Creek,TX,10006,50.8,5041,4965,50.3,51.3
76570,Rosebud,TX,2658,45.9,1306,1352,44.9,46.8
79537,Nolan,TX,115,48,62,53,47,48.8
78363,Kingsville,TX,31386,30,15987,15399,28.7,31.9
78377,Refugio,TX,3838,42.5,1896,1942,40.4,44.7
75766,Jacksonville,TX,27925,36.2,13858,14067,34.3,38
77575,Liberty,TX,17318,38.5,8666,8652,37,40.2
77389,Spring,TX,39595,35.8,19470,20125,35.3,36.4
75081,Richardson,TX,38380,38.3,18681,19699,37,39.7
79706,Midland,TX,25673,35.4,13003,12670,34.7,36.1
76469,Putnam,TX,93,47.5,47,46,46.3,48.3
76487,Poolville,TX,2572,43.2,1340,1232,41.6,44.7
79107,Amarillo,TX,35200,28.9,17239,17961,28.4,29.4
75605,Longview,TX,31766,41.7,15182,16584,39.6,44
78117,Hobson,TX,610,45.5,317,293,44.2,46.9
77582,Raywood,TX,126,41.7,61,65,40.8,42.5
76112,Fort Worth,TX,41652,35.3,19826,21826,34,36.6
75033,Frisco,TX,43206,33.5,21256,21950,33.2,33.7
77048,Houston,TX,17645,35.2,8164,9481,33,37
76635,Coolidge,TX,1381,34.1,695,686,32.5,36
77662,Vidor,TX,25690,38.9,12845,12845,37.9,39.9
77027,Houston,TX,20384,37.8,10006,10378,37.6,37.9
77032,Houston,TX,13151,27.2,6119,7032,25.7,28.4
77316,Montgomery,TX,26690,42.3,13299,13391,41.5,43.1
78021,Fowlerton,TX,102,36.3,72,30,29.5,52.5
79535,Maryneal,TX,181,46.6,93,88,46.1,47.1
78851,Dryden,TX,219,45.2,113,106,44.6,45.7
77040,Houston,TX,50152,33.7,25106,25046,33,34.4
76201,Denton,TX,22185,25,10993,11192,25.7,24.6
77568,La Marque,TX,17625,40.7,8542,9083,38.6,42.8
78870,Knippa,TX,1038,42.7,539,499,42,43.3
78214,San Antonio,TX,24638,33.8,12229,12409,32.7,35
76058,Joshua,TX,19092,36.5,9596,9496,35.8,37.2
77049,Houston,TX,36549,30.7,18078,18471,30,31.5
76802,Early,TX,5380,42.9,2650,2730,41.3,44.6
77458,Midfield,TX,217,33.8,118,99,32.8,34.7
78204,San Antonio,TX,13987,37.8,7135,6852,36.7,39.1
76848,Hext,TX,126,60,67,59,58.8,61.1
76233,Collinsville,TX,3652,41.1,1821,1831,39.7,42.5
75253,Dallas,TX,22222,28.5,11152,11070,28.1,28.9
78885,Vanderpool,TX,407,57,206,201,57.8,56.3
75670,Marshall,TX,17288,32.4,8297,8991,31.1,33.7
79927,El Paso,TX,40923,31.1,19729,21194,30.1,32.1
79311,Abernathy,TX,3443,38.9,1691,1752,37.6,40.1
78610,Buda,TX,41971,34.5,20737,21234,34,34.9
75574,Simms,TX,1978,44.2,1017,961,42.3,45.7
76457,Hico,TX,4098,43.7,2053,2045,41.8,45.7
77547,Galena Park,TX,10043,29.6,5146,4897,28.4,31
78739,Austin,TX,20574,37.6,10177,10397,37.3,38
75054,Grand Prairie,TX,12211,32.8,5903,6308,32.4,33.1
78641,Leander,TX,71969,35.4,35572,36397,34.8,35.9
75601,Longview,TX,16464,38.3,8105,8359,36.7,40
78634,Hutto,TX,33680,31.7,16326,17354,31,32.3
76689,Valley Mills,TX,4483,42.2,2216,2267,42,42.4
77042,Houston,TX,42310,33.8,20730,21580,33.5,34.1
79353,Pep,TX,26,37.5,13,13,37.5,37.5
75022,Flower Mound,TX,26684,39.6,13306,13378,39.6,39.6
75454,Melissa,TX,10766,35.6,5341,5425,35.3,36
77079,Houston,TX,38159,39.9,18323,19836,38.3,41.4
77002,Houston,TX,20729,33.4,15799,4930,33.4,33.6
78941,Flatonia,TX,3238,47.5,1622,1616,46.5,48.7
77970,La Ward,TX,236,47.6,121,115,47.5,47.8
76670,Milford,TX,1565,41.9,787,778,41,43
75560,Douglassville,TX,1296,45.7,625,671,45.3,46
78935,Alleyton,TX,952,45.8,475,477,46.2,45.4
77430,Damon,TX,2901,42.1,1503,1398,41.6,42.6
75570,New Boston,TX,11453,38,6955,4498,35.6,44.3
77056,Houston,TX,27195,42,13425,13770,40.6,43.5
76671,Morgan,TX,1951,55.2,980,971,56,54.3
75949,Huntington,TX,8646,41.1,4275,4371,39.9,42.3
76678,Prairie Hill,TX,254,45.7,136,118,43.3,47.5
75220,Dallas,TX,45290,29.4,24626,20664,29.4,29.3
76692,Whitney,TX,10037,49.3,4851,5186,48.7,50
76474,Sidney,TX,376,53.5,189,187,52.8,54.3
75002,Allen,TX,71481,36.1,34998,36483,35.4,36.7
76878,Santa Anna,TX,1696,47.2,859,837,46.1,48.3
76148,Fort Worth,TX,25831,35.9,12682,13149,34.7,37.1
77963,Goliad,TX,7659,47.9,3821,3838,46.8,49.1
76135,Fort Worth,TX,21739,36.1,10598,11141,35.3,36.9
75058,Gunter,TX,3556,40.8,1720,1836,38.2,43.2
75424,Blue Ridge,TX,3956,41.5,1958,1998,40.9,42.1
76640,Elm Mott,TX,3162,41.1,1590,1572,40.5,41.7
75948,Hemphill,TX,6583,56.9,3215,3368,57.3,56.5
79781,Sheffield,TX,101,38.8,51,50,39.2,38.3
78877,Quemado,TX,1994,29.5,1223,771,27.5,37.2
78218,San Antonio,TX,36163,34.3,17274,18889,32.7,35.9
78343,Bishop,TX,4833,38.3,2405,2428,36.7,39.7
77802,Bryan,TX,28028,37.1,13369,14659,34.4,40
76557,Moody,TX,5625,42.4,2788,2837,41.3,43.5
78850,D Hanis,TX,1268,48.9,637,631,48.1,49.5
79346,Morton,TX,2588,36.8,1288,1300,35.8,37.7
76427,Bryson,TX,740,44,362,378,44.5,43.5
77031,Houston,TX,16605,33,8345,8260,32.5,33.6
77426,Chappell Hill,TX,2268,49.1,1140,1128,48,50.3
75021,Denison,TX,8298,44.4,4080,4218,42.8,45.8
75025,Plano,TX,55181,38.7,26758,28423,37.9,39.3
77988,Telferner,TX,154,39.1,79,75,38.8,39.5
79227,Crowell,TX,1250,48.6,599,651,47.9,49.2
78933,Cat Spring,TX,1640,45.7,815,825,45.9,45.5
76073,Paradise,TX,6433,42.1,3241,3192,41.8,42.3
77004,Houston,TX,37747,31.2,18988,18759,31.9,30.5
78879,Rio Frio,TX,458,55.1,227,231,55.4,54.8
78663,Round Mountain,TX,845,52.2,434,411,52.1,52.3
77441,Fulshear,TX,16030,38,7841,8189,38,38
76527,Florence,TX,4525,39,2348,2177,37.4,40.8
75956,Kirbyville,TX,7780,42.2,3772,4008,40.9,43.5
75654,Henderson,TX,12753,39.2,6231,6522,37.9,40.5
77474,Sealy,TX,13907,38.5,6928,6979,37.7,39.4
75561,Hooks,TX,5728,40.2,2796,2932,39.5,40.8
75831,Buffalo,TX,5164,42.8,2642,2522,42.1,43.7
75098,Wylie,TX,60660,33.6,29468,31192,32.9,34.3
79220,Afton,TX,124,48.6,65,59,46.9,50.8
79424,Lubbock,TX,49618,37.9,23959,25659,37.2,38.5
78065,Poteet,TX,12662,34.7,6288,6374,33.8,35.6
79566,Wingate,TX,297,53.8,152,145,54.2,53.5
75554,Avery,TX,1419,46.7,723,696,44.3,49.1
75158,Scurry,TX,5123,42.5,2566,2557,42.6,42.5
76018,Arlington,TX,28035,33,13481,14554,32,33.8
77054,Houston,TX,27953,29.7,13709,14244,29.7,29.7
78840,Del Rio,TX,49357,33.3,24699,24658,31.7,34.9
79042,Happy,TX,1212,43.5,604,608,43,44.1
79356,Post,TX,6228,34.4,3893,2335,32.6,38.7
76691,West,TX,7149,43.3,3579,3570,40.6,45.8
77523,Baytown,TX,22239,35.3,11172,11067,34.6,35.8
76208,Denton,TX,26332,33.6,12964,13368,32.9,34.2
76707,Waco,TX,17209,29.4,8514,8695,28.5,30.4
79765,Odessa,TX,15639,36.1,7781,7858,35.6,36.7
75157,Rosser,TX,294,42.7,147,147,43.2,42.2
78624,Fredericksburg,TX,23612,50.7,11404,12208,48.3,52.7
75115,Desoto,TX,55783,38,25892,29891,34.9,40.4
76834,Coleman,TX,5814,46.7,2831,2983,46.3,47.2
75641,Easton,TX,56,36.3,29,27,36.3,36.3
76936,Eldorado,TX,3432,35.3,1731,1701,34.3,36.3
78721,Austin,TX,13163,32.4,6497,6666,31.2,33.6
76825,Brady,TX,7313,43.6,3601,3712,41,45.9
77362,Pinehurst,TX,6356,39,3184,3172,38.1,39.9
78347,Chapman Ranch,TX,89,34.6,45,44,35.8,33.8
78075,Whitsett,TX,152,38.6,94,58,36.8,45
75001,Addison,TX,14572,34,7317,7255,34,33.9
77386,Spring,TX,54744,33,27010,27734,32.3,33.7
76534,Holland,TX,2690,42.3,1362,1328,40.8,43.4
76370,Megargel,TX,202,52.6,102,100,54.4,51
77360,Onalaska,TX,6743,53.7,3316,3427,53.3,54.1
79560,Sylvester,TX,147,49.2,75,72,49.4,49
75043,Garland,TX,63549,35.9,30513,33036,33.9,37.8
78552,Harlingen,TX,37996,36.4,18500,19496,35.1,37.7
77465,Palacios,TX,8234,39.4,4161,4073,38.9,40
76119,Fort Worth,TX,46595,32.1,23665,22930,31.5,32.9
77414,Bay City,TX,26174,39.3,13082,13092,38.3,40.3
79329,Idalou,TX,3673,41.1,1874,1799,38.9,43.2
76264,Sadler,TX,1553,48.2,790,763,47.6,48.8
78652,Manchaca,TX,4827,42.8,2404,2423,41.8,43.6
79034,Follett,TX,690,48.4,348,342,48.4,48.3
79538,Novice,TX,289,56.3,148,141,56.1,56.6
78737,Austin,TX,19491,40.7,9618,9873,40.4,41
76862,Millersview,TX,197,55.1,104,93,55.5,54.6
75087,Rockwall,TX,38430,38.8,18656,19774,38.1,39.4
79731,Crane,TX,4742,36.5,2338,2404,35.9,37.1
79543,Roby,TX,1163,44.9,579,584,42.8,47.3
78419,Corpus Christi,TX,339,23.6,189,150,23.9,23.2
78943,Glidden,TX,593,40.9,296,297,40.3,41.4
78526,Brownsville,TX,53693,29.6,25666,28027,28.3,31.1
78004,Bergheim,TX,593,51.8,292,301,51.9,51.6
76266,Sanger,TX,15440,37.2,7629,7811,36.5,37.9
76823,Bangs,TX,2894,45.5,1417,1477,43.3,47.6
75439,Ector,TX,1026,42.8,507,519,41.3,44.3
75063,Irving,TX,41007,33.8,20190,20817,33.6,33.9
77493,Katy,TX,37127,33.4,18371,18756,32.3,34.5
78415,Corpus Christi,TX,44940,33.7,21811,23129,32.8,34.6
76442,Comanche,TX,7715,44.8,3822,3893,43.8,45.7
79718,Balmorhea,TX,994,43.4,507,487,44.5,42.3
77995,Yoakum,TX,10047,41,4950,5097,39.4,42.5
75954,Joaquin,TX,3667,39,1822,1845,38.5,39.5
75489,Tom Bean,TX,737,37.2,366,371,35.2,39.2
76643,Hewitt,TX,14856,37.6,7161,7695,36.2,38.9
79739,Garden City,TX,997,40.8,522,475,41.2,40.4
75056,The Colony,TX,64306,34.7,31903,32403,34.2,35.2
78232,San Antonio,TX,37063,42.3,17947,19116,40.6,44
78638,Kingsbury,TX,2778,46.7,1412,1366,45.5,48
78938,Ellinger,TX,359,49.2,186,173,47,51
77587,South Houston,TX,17949,29.6,9025,8924,29.7,29.5
77034,Houston,TX,34111,30,17008,17103,29.8,30.3
76120,Fort Worth,TX,17340,32.5,8139,9201,30.9,33.7
77355,Magnolia,TX,29093,38.4,14457,14636,37.4,39.3
77629,Nome,TX,578,40.8,287,291,40.4,41.1
78351,Driscoll,TX,804,36.1,397,407,34.5,38.6
75155,Rice,TX,3300,35.3,1725,1575,34.9,35.7
75077,Lewisville,TX,39265,40.8,19194,20071,39.8,41.6
78141,Nordheim,TX,758,53.6,399,359,51.5,55.4
77378,Willis,TX,16708,33.8,8417,8291,32.5,35.1
78121,La Vernia,TX,14218,41.1,7028,7190,40.8,41.4
77433,Cypress,TX,98005,32.1,48077,49928,31.2,32.9
78942,Giddings,TX,9582,36.9,4895,4687,35.4,38.4
78011,Charlotte,TX,2306,37.5,1171,1135,37.7,37.3
76578,Thrall,TX,1830,40.5,929,901,39.7,41.2
77708,Beaumont,TX,13694,32.8,6445,7249,31.6,33.9
77961,Francitas,TX,79,54.6,40,39,56.3,53.1
77476,Simonton,TX,123,44.7,60,63,45,44.4
77856,Franklin,TX,5507,44.3,2827,2680,41.9,46.6
76209,Denton,TX,26304,32,12237,14067,32.1,31.9
79097,White Deer,TX,1161,43.2,571,590,43,43.3
79372,Sundown,TX,1408,37.4,695,713,36.3,38.4
78261,San Antonio,TX,23539,34.1,11491,12048,34.1,34.2
75010,Carrollton,TX,28556,35.8,13593,14963,35.1,36.4
75094,Plano,TX,24969,35.4,12399,12570,35.5,35.3
76645,Hillsboro,TX,11391,36.1,5644,5747,34.7,37.6
75572,Queen City,TX,3840,42.8,1877,1963,41.6,43.9
79036,Fritch,TX,5328,43.7,2697,2631,42.6,44.9
79549,Snyder,TX,15875,37.2,8479,7396,36.3,38.2
75633,Carthage,TX,14091,39.9,6948,7143,38.1,41.8
75225,Dallas,TX,23776,47,11299,12477,45.9,47.9
77488,Wharton,TX,14217,39.1,6945,7272,37.4,40.8
77380,Spring,TX,29302,38.2,14408,14894,37.3,39.3
79968,El Paso,TX,629,29.1,307,322,28.8,29.5
79901,El Paso,TX,12846,35.9,6476,6370,34,38.2
75149,Mesquite,TX,59985,32.5,28806,31179,30.6,34.2
79749,Lenorah,TX,370,38.1,190,180,37.9,38.3
75442,Farmersville,TX,9986,39.6,4899,5087,38.9,40.2
75645,Gilmer,TX,10605,43.1,5327,5278,41.6,44.6
79258,South Plains,TX,11,55.8,5,6,56.3,55
76273,Whitesboro,TX,9922,43.5,4984,4938,40.7,45.9
76661,Marlin,TX,8191,37.6,3657,4534,35,38.9
78756,Austin,TX,9385,35.9,4667,4718,36.2,35.5
77857,Gause,TX,963,47.7,483,480,47,48.3
78940,Fayetteville,TX,2231,51,1147,1084,49.9,52.1
79934,El Paso,TX,27137,30.9,13126,14011,30.2,31.5
77026,Houston,TX,24204,35.8,12008,12196,34.9,36.8
79072,Plainview,TX,28084,32.1,14703,13381,31.2,33.2
76177,Fort Worth,TX,16385,32.5,8077,8308,32,32.9
79234,Flomot,TX,92,50,46,46,48.3,52.5
78401,Corpus Christi,TX,5986,41.2,3488,2498,39.3,44.4
77520,Baytown,TX,38648,32.8,19181,19467,32,33.6
78205,San Antonio,TX,1892,48.4,1212,680,46.6,52.8
77060,Houston,TX,43909,27.2,22755,21154,27.1,27.3
77447,Hockley,TX,16512,35.9,8254,8258,35.5,36.2
75050,Grand Prairie,TX,44150,31.9,22040,22110,31.6,32.3
78669,Spicewood,TX,12601,47.5,6338,6263,47.6,47.5
78005,Bigfoot,TX,588,43.8,295,293,43.8,43.8
76491,Woodson,TX,476,49.6,245,231,46.6,51.8
77573,League City,TX,91760,36,44960,46800,35.4,36.6
79838,Fabens,TX,8461,29.8,4029,4432,28.3,31.6
75076,Pottsboro,TX,8282,53,4270,4012,53,53
78659,Paige,TX,3244,47.7,1642,1602,47.2,48.3
77484,Waller,TX,13484,37.8,6814,6670,37,38.7
75668,Lone Star,TX,1886,42.8,904,982,40.6,44.9
75181,Mesquite,TX,28444,33.3,13605,14839,32,34.5
76653,Kosse,TX,1068,49.2,552,516,48.2,50.6
79367,Smyer,TX,79,35.5,42,37,36.7,34.2
76849,Junction,TX,3698,48.8,1828,1870,47.8,49.6
78704,Austin,TX,52852,33.9,26606,26246,34.4,33.4
78241,San Antonio,TX,0,0,0,0,0,0
78620,Dripping Springs,TX,18070,44.7,9101,8969,43.7,45.6
76250,Lindsay,TX,1157,40.2,556,601,40.9,39.6
75163,Trinidad,TX,2329,55.2,1144,1185,54.2,56.1
79777,Pyote,TX,194,45.8,101,93,44.5,46.8
77964,Hallettsville,TX,8121,49,3984,4137,47.6,50.3
78235,San Antonio,TX,2121,30.7,1034,1087,29.8,31.6
77359,Oakhurst,TX,858,49.9,424,434,48.4,51.5
76904,San Angelo,TX,37244,37.9,17871,19373,36,39.7
75929,Broaddus,TX,1554,55.6,788,766,55.7,55.5
77870,New Baden,TX,6,60,3,3,62.5,57.5
79012,Bushland,TX,73,44.4,37,36,43.8,45
79532,Loraine,TX,1104,42.8,552,552,40.5,45
77702,Beaumont,TX,3075,35.5,1551,1524,34.8,36.3
78148,Universal City,TX,20234,35.8,9831,10403,34.2,37.4
79371,Sudan,TX,1480,39.4,745,735,37.4,41.3
75496,Wolfe City,TX,3165,41.5,1602,1563,39.2,43.6
77614,Deweyville,TX,852,41.6,423,429,40.8,42.4
79907,El Paso,TX,57092,34.1,26767,30325,31.3,36.9
77045,Houston,TX,34341,31.5,16632,17709,30.3,32.7
79230,Dodson,TX,158,44.4,85,73,40.6,48.1
79237,Hedley,TX,597,45.2,300,297,42.1,47.2
77440,Elmaton,TX,30,37.5,15,15,37.5,37.5
79085,Summerfield,TX,65,41.9,36,29,42.5,41.3
76832,Cherokee,TX,458,34.3,298,160,30.3,54.4
76305,Wichita Falls,TX,8860,40.6,6254,2606,39.3,46.2
79512,Colorado City,TX,7586,36.1,4603,2983,33.8,41.7
75493,Winfield,TX,652,35.1,313,339,37,33.5
77545,Fresno,TX,24873,30.1,12007,12866,28.4,32.1
75651,Harleton,TX,1965,41.6,1000,965,39.8,43.2
79014,Canadian,TX,4312,37.7,2176,2136,37.5,38.1
77597,Wallisville,TX,1660,46.2,841,819,46.1,46.4
78213,San Antonio,TX,40710,34.7,19726,20984,33.4,36.1
78344,Bruni,TX,544,37.3,267,277,36.1,38.5
76622,Aquilla,TX,1372,42,670,702,41.2,42.8
76253,Myra,TX,46,41.7,21,25,42.5,41.3
79363,Shallowater,TX,6301,37.4,3093,3208,37,37.8
77068,Houston,TX,12684,39.1,6227,6457,38.3,40
76865,Norton,TX,223,53.5,118,105,52.5,54.3
77640,Port Arthur,TX,17414,41.7,8444,8970,40.8,42.6
75790,Van,TX,4381,38,2120,2261,35.9,39.8
79104,Amarillo,TX,7977,29.5,4017,3960,28.5,30.7
78880,Rocksprings,TX,1605,47.8,820,785,47.1,48.3
79855,Van Horn,TX,2077,38.2,1007,1070,35.8,40.4
76681,Richland,TX,765,43.2,392,373,43,43.5
76371,Munday,TX,1949,41.5,941,1008,39.9,42.8
79705,Midland,TX,43045,37.5,20969,22076,36,39
75482,Sulphur Springs,TX,26227,39.5,12899,13328,38,41
77564,Hull,TX,2536,41.8,1255,1281,40.9,42.5
78412,Corpus Christi,TX,39354,33.1,19117,20237,32.1,34
78661,Prairie Lea,TX,305,38.4,151,154,36.6,40
78701,Austin,TX,9953,36.6,5785,4168,37.8,34.7
78734,Austin,TX,20772,45.8,10506,10266,45,46.7
77703,Beaumont,TX,13906,33.5,6680,7226,32.9,34.2
76873,Rockwood,TX,63,49.4,35,28,48.8,50
78562,La Villa,TX,1304,31.3,818,486,31.9,29.3
76114,Fort Worth,TX,29001,35.1,13723,15278,33.2,36.8
78250,San Antonio,TX,57533,34.9,27808,29725,33.3,36.6
75451,Leesburg,TX,1476,48.5,740,736,47.6,49.2
77974,Meyersville,TX,432,47.8,217,215,47.7,47.8
77511,Alvin,TX,52935,35.5,26493,26442,34.7,36.3
77880,Washington,TX,2084,49.3,1078,1006,47.8,50.7
75935,Center,TX,14441,37.5,7199,7242,36.5,38.6
75964,Nacogdoches,TX,20781,32.4,10290,10491,31.6,33.3
75470,Petty,TX,300,45.5,147,153,45.7,45.2
78549,Hargill,TX,1049,30.2,541,508,28.7,32.1
79259,Tell,TX,36,35,20,16,30,40
78747,Austin,TX,18837,33.6,9240,9597,33.2,34
75203,Dallas,TX,16837,30.6,8681,8156,30.7,30.5
78758,Austin,TX,53311,31.2,27921,25390,31.4,31.1
78589,San Juan,TX,41966,28.5,20431,21535,27.4,29.5
79540,Old Glory,TX,136,49.4,69,67,48.1,50.6
79416,Lubbock,TX,35860,28.6,17770,18090,27.8,29.5
76055,Itasca,TX,3075,37.7,1515,1560,37.3,38
76522,Copperas Cove,TX,37713,31.9,18323,19390,31.1,32.7
76679,Purdon,TX,1509,44.8,773,736,44.4,45.2
77088,Houston,TX,54680,33,26534,28146,31.5,34.5
78024,Hunt,TX,1097,54.5,551,546,55.1,54
78256,San Antonio,TX,12103,32.6,6155,5948,31.5,33.7
76444,De Leon,TX,3847,46,1834,2013,45.5,46.4
78027,Kendalia,TX,545,51,270,275,50.6,51.3
75495,Van Alstyne,TX,8959,42.1,4399,4560,41.2,42.9
78833,Camp Wood,TX,1177,51.1,590,587,50.8,51.3
75862,Trinity,TX,11907,51,5796,6111,50.4,51.5
79719,Barstow,TX,428,47.1,224,204,46.5,47.7
75604,Longview,TX,30654,34.7,15013,15641,33.3,36.2
77477,Stafford,TX,38151,34.2,18333,19818,33.1,35.3
77092,Houston,TX,36315,33.2,18498,17817,32.5,34
76137,Fort Worth,TX,59526,32.8,29268,30258,32,33.6
78150,Jbsa Randolph,TX,1109,22.3,568,541,22.2,22.4
79504,Baird,TX,2873,47.7,1417,1456,46,49.2
77657,Lumberton,TX,22025,37.9,11035,10990,37,38.7
75092,Sherman,TX,25501,39.4,12229,13272,37.7,41.1
78240,San Antonio,TX,58494,33.6,28263,30231,32.5,34.7
77318,Willis,TX,16000,45.2,7906,8094,44,46.3
79521,Haskell,TX,3735,44.2,1995,1740,40.3,49.1
78644,Lockhart,TX,20060,37.3,9946,10114,35.6,38.9
79527,Ira,TX,296,43,153,143,42.2,43.9
75647,Gladewater,TX,14438,39.7,7073,7365,38.5,40.9
75144,Kerens,TX,3311,47.2,1635,1676,45.8,48.6
79052,Kress,TX,1251,40.8,647,604,38.7,43.7
76693,Wortham,TX,1965,40.2,951,1014,38.6,41.8
79250,Petersburg,TX,1346,40.5,669,677,41.3,39.7
76271,Tioga,TX,1479,43.5,737,742,42.4,44.7
76230,Bowie,TX,9799,43.9,4808,4991,42.1,45.7
79243,Mcadoo,TX,82,50,43,39,47.5,53.8
78616,Dale,TX,7665,36.8,3919,3746,36.8,36.9
78119,Kenedy,TX,8012,35.9,5161,2851,34.1,42.9
75669,Long Branch,TX,709,48.6,350,359,47.8,49.4
78617,Del Valle,TX,27572,29.7,14620,12952,29.7,29.6
77584,Pearland,TX,93298,35,45513,47785,33.9,35.7
78026,Jourdanton,TX,6350,39,3059,3291,38.2,39.7
79924,El Paso,TX,60895,34.5,28791,32104,32.3,36.8
79236,Guthrie,TX,134,43.8,66,68,44,43.6
79511,Coahoma,TX,1246,43.2,622,624,42.2,44.2
77470,Rock Island,TX,213,46.6,107,106,45.9,47.5
75928,Bon Wier,TX,1296,41.7,646,650,41.7,41.7
79501,Anson,TX,3414,41.9,1655,1759,40.4,43.2
79045,Hereford,TX,19128,32.1,9563,9565,31.4,32.9
75041,Garland,TX,32538,31.8,16243,16295,30.6,33.2
78945,La Grange,TX,10970,46.1,5390,5580,44.5,47.7
78852,Eagle Pass,TX,57650,30.3,27983,29667,28.5,32.3
79935,El Paso,TX,18185,36.1,8564,9621,33.6,38.8
75237,Dallas,TX,20958,30.2,9190,11768,27.9,32.2
78382,Rockport,TX,22806,52.9,11275,11531,51.8,53.8
76306,Wichita Falls,TX,15905,36,7755,8150,34.9,37
77010,Houston,TX,873,40,664,209,41,35.1
79080,Skellytown,TX,653,49.8,332,321,50.4,48.8
78583,Rio Hondo,TX,6978,38.5,3453,3525,36.3,40.4
76020,Azle,TX,31142,42.8,15427,15715,41.4,44
77807,Bryan,TX,12035,33.1,6644,5391,33.6,32.4
